outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
3,4,SELECTIVE_GATE,0.0001,,0.66333333333333333
3,4,SELECTIVE_GATE,0.001,,0.66555555555555557
3,4,SELECTIVE_GATE,0.01,,0.66555555555555557
3,4,SELECTIVE_GATE,0.10000000000000001,,0.6777777777777777
3,4,SELECTIVE_GATE,1,,0.66333333333333344
3,4,SELECTIVE_GATE,10,,0.65888888888888897
3,4,GLOBAL_KAPPA,,0,0.62222222222222223
3,4,GLOBAL_KAPPA,,0.10000000000000001,0.64666666666666672
3,4,GLOBAL_KAPPA,,0.20000000000000001,0.65666666666666673
3,4,GLOBAL_KAPPA,,0.29999999999999999,0.67333333333333334
3,4,GLOBAL_KAPPA,,0.40000000000000002,0.66333333333333333
3,4,GLOBAL_KAPPA,,0.5,0.65777777777777779
3,4,GLOBAL_KAPPA,,0.59999999999999998,0.65999999999999992
3,4,GLOBAL_KAPPA,,0.69999999999999996,0.64888888888888885
3,4,GLOBAL_KAPPA,,0.80000000000000004,0.63555555555555554
3,4,GLOBAL_KAPPA,,0.90000000000000002,0.62888888888888894
3,4,GLOBAL_KAPPA,,1,0.62333333333333329
4,0,SELECTIVE_GATE,0.0001,,0.69333333333333336
4,0,SELECTIVE_GATE,0.001,,0.69111111111111112
4,0,SELECTIVE_GATE,0.01,,0.69111111111111112
4,0,SELECTIVE_GATE,0.10000000000000001,,0.69444444444444442
4,0,SELECTIVE_GATE,1,,0.70111111111111113
4,0,SELECTIVE_GATE,10,,0.7022222222222223
4,0,GLOBAL_KAPPA,,0,0.70222222222222219
4,0,GLOBAL_KAPPA,,0.10000000000000001,0.69999999999999996
4,0,GLOBAL_KAPPA,,0.20000000000000001,0.7055555555555556
4,0,GLOBAL_KAPPA,,0.29999999999999999,0.7022222222222223
4,0,GLOBAL_KAPPA,,0.40000000000000002,0.70000000000000007
4,0,GLOBAL_KAPPA,,0.5,0.69666666666666677
4,0,GLOBAL_KAPPA,,0.59999999999999998,0.69111111111111123
4,0,GLOBAL_KAPPA,,0.69999999999999996,0.68444444444444441
4,0,GLOBAL_KAPPA,,0.80000000000000004,0.67888888888888888
4,0,GLOBAL_KAPPA,,0.90000000000000002,0.66888888888888887
4,0,GLOBAL_KAPPA,,1,0.66222222222222227
4,1,SELECTIVE_GATE,0.0001,,0.62222222222222223
4,1,SELECTIVE_GATE,0.001,,0.61444444444444446
4,1,SELECTIVE_GATE,0.01,,0.62888888888888894
4,1,SELECTIVE_GATE,0.10000000000000001,,0.64777777777777779
4,1,SELECTIVE_GATE,1,,0.64999999999999991
4,1,SELECTIVE_GATE,10,,0.64555555555555555
4,1,GLOBAL_KAPPA,,0,0.6066666666666668
4,1,GLOBAL_KAPPA,,0.10000000000000001,0.62555555555555553
4,1,GLOBAL_KAPPA,,0.20000000000000001,0.6333333333333333
4,1,GLOBAL_KAPPA,,0.29999999999999999,0.65222222222222237
4,1,GLOBAL_KAPPA,,0.40000000000000002,0.64111111111111119
4,1,GLOBAL_KAPPA,,0.5,0.63777777777777778
4,1,GLOBAL_KAPPA,,0.59999999999999998,0.63111111111111107
4,1,GLOBAL_KAPPA,,0.69999999999999996,0.63000000000000012
4,1,GLOBAL_KAPPA,,0.80000000000000004,0.62666666666666671
4,1,GLOBAL_KAPPA,,0.90000000000000002,0.6133333333333334
4,1,GLOBAL_KAPPA,,1,0.61333333333333329
4,2,SELECTIVE_GATE,0.0001,,0.65555555555555545
4,2,SELECTIVE_GATE,0.001,,0.68444444444444441
4,2,SELECTIVE_GATE,0.01,,0.68666666666666665
4,2,SELECTIVE_GATE,0.10000000000000001,,0.68777777777777782
4,2,SELECTIVE_GATE,1,,0.69333333333333325
4,2,SELECTIVE_GATE,10,,0.68999999999999995
4,2,GLOBAL_KAPPA,,0,0.68777777777777771
4,2,GLOBAL_KAPPA,,0.10000000000000001,0.69111111111111123
4,2,GLOBAL_KAPPA,,0.20000000000000001,0.69777777777777772
4,2,GLOBAL_KAPPA,,0.29999999999999999,0.69222222222222218
4,2,GLOBAL_KAPPA,,0.40000000000000002,0.69111111111111112
4,2,GLOBAL_KAPPA,,0.5,0.6777777777777777
4,2,GLOBAL_KAPPA,,0.59999999999999998,0.67333333333333334
4,2,GLOBAL_KAPPA,,0.69999999999999996,0.66555555555555557
4,2,GLOBAL_KAPPA,,0.80000000000000004,0.66555555555555557
4,2,GLOBAL_KAPPA,,0.90000000000000002,0.64888888888888885
4,2,GLOBAL_KAPPA,,1,0.63444444444444448
4,3,SELECTIVE_GATE,0.0001,,0.69111111111111112
4,3,SELECTIVE_GATE,0.001,,0.69444444444444442
4,3,SELECTIVE_GATE,0.01,,0.7022222222222223
4,3,SELECTIVE_GATE,0.10000000000000001,,0.70666666666666667
4,3,SELECTIVE_GATE,1,,0.7022222222222223
4,3,SELECTIVE_GATE,10,,0.70777777777777773
4,3,GLOBAL_KAPPA,,0,0.71999999999999997
4,3,GLOBAL_KAPPA,,0.10000000000000001,0.72999999999999998
4,3,GLOBAL_KAPPA,,0.20000000000000001,0.71666666666666667
4,3,GLOBAL_KAPPA,,0.29999999999999999,0.70999999999999996
4,3,GLOBAL_KAPPA,,0.40000000000000002,0.70444444444444443
4,3,GLOBAL_KAPPA,,0.5,0.70555555555555549
4,3,GLOBAL_KAPPA,,0.59999999999999998,0.70666666666666655
4,3,GLOBAL_KAPPA,,0.69999999999999996,0.69555555555555548
4,3,GLOBAL_KAPPA,,0.80000000000000004,0.69222222222222218
4,3,GLOBAL_KAPPA,,0.90000000000000002,0.68555555555555558
4,3,GLOBAL_KAPPA,,1,0.68666666666666654
4,4,SELECTIVE_GATE,0.0001,,0.68888888888888888
4,4,SELECTIVE_GATE,0.001,,0.68999999999999995
4,4,SELECTIVE_GATE,0.01,,0.68777777777777771
4,4,SELECTIVE_GATE,0.10000000000000001,,0.69444444444444442
4,4,SELECTIVE_GATE,1,,0.69555555555555548
4,4,SELECTIVE_GATE,10,,0.69444444444444442
4,4,GLOBAL_KAPPA,,0,0.69555555555555548
4,4,GLOBAL_KAPPA,,0.10000000000000001,0.70222222222222219
4,4,GLOBAL_KAPPA,,0.20000000000000001,0.69444444444444442
4,4,GLOBAL_KAPPA,,0.29999999999999999,0.69444444444444442
4,4,GLOBAL_KAPPA,,0.40000000000000002,0.69333333333333336
4,4,GLOBAL_KAPPA,,0.5,0.68888888888888888
