mode,subject,source_session,target_session,representation,seed,permutation,score
oracle,7,0train,0train,F1,,"3,0,1,2",2.478631800393089
oracle,7,0train,0train,F1,,"0,3,1,2",2.495774458167408
oracle,7,0train,0train,F1,,"2,0,3,1",2.497657382283441
oracle,7,0train,0train,F1,,"2,3,1,0",2.497772259546111
oracle,7,0train,0train,F1,,"2,0,1,3",2.5005236291430473
oracle,7,0train,0train,F1,,"3,1,0,2",2.5016165267271995
oracle,7,0train,0train,F1,,"0,2,1,3",2.510775204827162
oracle,7,0train,0train,F1,,"3,2,1,0",2.5205806423747434
oracle,7,0train,0train,F1,,"2,1,0,3",2.531831365662187
oracle,7,0train,0train,F1,,"0,1,2,3",2.5324524615231976
oracle,7,0train,0train,F1,,"0,1,3,2",2.535357914414724
oracle,7,0train,0train,F1,,"2,1,3,0",2.566108890482141
oracle,7,0train,0train,F1,,"3,1,2,0",2.5780212248832663
oracle,7,0train,0train,F2-S,,"0,3,2,1",5.735214703877657
oracle,7,0train,0train,F2-S,,"0,2,3,1",5.757439096555397
oracle,7,0train,0train,F2-S,,"1,2,3,0",5.8593124357355375
oracle,7,0train,0train,F2-S,,"1,3,2,0",5.948731729069049
oracle,7,0train,0train,F2-S,,"1,3,0,2",6.009033826598783
oracle,7,0train,0train,F2-S,,"2,3,0,1",6.012266450781794
oracle,7,0train,0train,F2-S,,"1,2,0,3",6.056416514106883
oracle,7,0train,0train,F2-S,,"1,0,3,2",6.1542208533731415
oracle,7,0train,0train,F2-S,,"1,0,2,3",6.154444839965385
oracle,7,0train,0train,F2-S,,"2,0,3,1",6.180980712406287
oracle,7,0train,0train,F2-S,,"3,0,2,1",6.248586824148278
oracle,7,0train,0train,F2-S,,"3,2,0,1",6.2498227975316505
oracle,7,0train,0train,F2-S,,"2,0,1,3",6.608778766583446
oracle,7,0train,0train,F2-S,,"2,1,0,3",6.677009104788894
oracle,7,0train,0train,F2-S,,"2,3,1,0",6.6801716125097075
oracle,7,0train,0train,F2-S,,"2,1,3,0",6.761130352773778
oracle,7,0train,0train,F2-S,,"0,3,1,2",6.769883123919705
oracle,7,0train,0train,F2-S,,"0,1,3,2",6.802729783919712
oracle,7,0train,0train,F2-S,,"0,1,2,3",6.81512844189672
oracle,7,0train,0train,F2-S,,"3,1,0,2",6.818331859100199
oracle,7,0train,0train,F2-S,,"3,0,1,2",6.835467114972796
oracle,7,0train,0train,F2-S,,"0,2,1,3",6.875440197124934
oracle,7,0train,0train,F2-S,,"3,2,1,0",6.884217904459572
oracle,7,0train,0train,F2-S,,"3,1,2,0",7.02951786203015
oracle,7,0train,1test,STATIC,,"0,1,2,3",0.2944847965828026
oracle,7,0train,1test,STATIC,,"1,0,2,3",0.29511716673266825
oracle,7,0train,1test,STATIC,,"0,2,1,3",0.2956903212612734
oracle,7,0train,1test,STATIC,,"2,0,1,3",0.2960145914839295
oracle,7,0train,1test,STATIC,,"1,2,0,3",0.29607701669099573
oracle,7,0train,1test,STATIC,,"2,1,0,3",0.2962202152847306
oracle,7,0train,1test,STATIC,,"3,1,2,0",0.30896841170035994
oracle,7,0train,1test,STATIC,,"3,0,2,1",0.30905993760938866
oracle,7,0train,1test,STATIC,,"3,2,1,0",0.30954818995422795
oracle,7,0train,1test,STATIC,,"3,2,0,1",0.3097462306834342
oracle,7,0train,1test,STATIC,,"3,1,0,2",0.3097735074971651
oracle,7,0train,1test,STATIC,,"3,0,1,2",0.3098543127629735
oracle,7,0train,1test,STATIC,,"1,2,3,0",0.31944968202863194
oracle,7,0train,1test,STATIC,,"0,2,3,1",0.3195213883745248
oracle,7,0train,1test,STATIC,,"2,1,3,0",0.3196208535528805
oracle,7,0train,1test,STATIC,,"0,1,3,2",0.3196891624062859
oracle,7,0train,1test,STATIC,,"1,0,3,2",0.32002177966304807
oracle,7,0train,1test,STATIC,,"2,0,3,1",0.3200943091627221
oracle,7,0train,1test,STATIC,,"1,3,2,0",0.3214703973530988
oracle,7,0train,1test,STATIC,,"0,3,2,1",0.32187287326241704
oracle,7,0train,1test,STATIC,,"2,3,1,0",0.3222211822874405
oracle,7,0train,1test,STATIC,,"0,3,1,2",0.32232420183171084
oracle,7,0train,1test,STATIC,,"1,3,0,2",0.3226562370226562
oracle,7,0train,1test,STATIC,,"2,3,0,1",0.3229707540021477
oracle,7,0train,1test,F1,,"0,2,1,3",0.9866447680089516
oracle,7,0train,1test,F1,,"0,1,2,3",1.002268009363925
oracle,7,0train,1test,F1,,"3,2,1,0",1.0519575913660009
oracle,7,0train,1test,F1,,"3,1,2,0",1.0573997613514408
oracle,7,0train,1test,F1,,"1,2,0,3",1.058741475090738
oracle,7,0train,1test,F1,,"2,1,0,3",1.0610043616910239
oracle,7,0train,1test,F1,,"2,0,1,3",1.088406449975503
oracle,7,0train,1test,F1,,"1,0,2,3",1.0950495493447505
oracle,7,0train,1test,F1,,"3,1,0,2",1.1093743505232607
oracle,7,0train,1test,F1,,"3,0,1,2",1.1103267547333466
oracle,7,0train,1test,F1,,"3,2,0,1",1.136890803468115
oracle,7,0train,1test,F1,,"3,0,2,1",1.1473530610383669
oracle,7,0train,1test,F1,,"1,2,3,0",1.1757788151333588
oracle,7,0train,1test,F1,,"2,1,3,0",1.181855717071416
oracle,7,0train,1test,F1,,"0,1,3,2",1.1875797296194512
oracle,7,0train,1test,F1,,"0,2,3,1",1.200061702080252
oracle,7,0train,1test,F1,,"2,3,1,0",1.2105188429054214
oracle,7,0train,1test,F1,,"1,0,3,2",1.2218233484649
oracle,7,0train,1test,F1,,"0,3,1,2",1.2232261860652274
oracle,7,0train,1test,F1,,"0,3,2,1",1.2261040700043493
oracle,7,0train,1test,F1,,"2,0,3,1",1.2313512272991602
oracle,7,0train,1test,F1,,"1,3,2,0",1.2465816410409911
oracle,7,0train,1test,F1,,"1,3,0,2",1.2472510542079907
oracle,7,0train,1test,F1,,"2,3,0,1",1.2571287435063396
oracle,7,0train,1test,F2-S,,"3,1,0,2",6.213382665922799
oracle,7,0train,1test,F2-S,,"0,1,2,3",6.230267588529572
oracle,7,0train,1test,F2-S,,"3,1,2,0",6.279223263578595
oracle,7,0train,1test,F2-S,,"3,2,1,0",6.283417968761651
oracle,7,0train,1test,F2-S,,"1,2,0,3",6.2972623834891355
oracle,7,0train,1test,F2-S,,"3,0,1,2",6.307153561730632
oracle,7,0train,1test,F2-S,,"3,0,2,1",6.307223669169584
oracle,7,0train,1test,F2-S,,"3,2,0,1",6.328271779164067
oracle,7,0train,1test,F2-S,,"2,1,0,3",6.354731661939692
oracle,7,0train,1test,F2-S,,"1,0,2,3",6.385771979543317
oracle,7,0train,1test,F2-S,,"2,0,1,3",6.4141683910599445
oracle,7,0train,1test,F2-S,,"0,2,1,3",6.4242283964661295
oracle,7,0train,1test,F2-S,,"2,1,3,0",6.671536411016488
oracle,7,0train,1test,F2-S,,"1,0,3,2",6.701025324136767
oracle,7,0train,1test,F2-S,,"2,0,3,1",6.723014174015773
oracle,7,0train,1test,F2-S,,"1,3,0,2",6.744973547907777
oracle,7,0train,1test,F2-S,,"0,1,3,2",6.78616903162332
oracle,7,0train,1test,F2-S,,"1,2,3,0",6.786676439770819
oracle,7,0train,1test,F2-S,,"2,3,0,1",6.844858803179944
oracle,7,0train,1test,F2-S,,"1,3,2,0",6.873858487996255
oracle,7,0train,1test,F2-S,,"2,3,1,0",6.876971732972947
oracle,7,0train,1test,F2-S,,"0,2,3,1",6.931705045457676
oracle,7,0train,1test,F2-S,,"0,3,1,2",6.952669879034194
oracle,7,0train,1test,F2-S,,"0,3,2,1",6.9700883285199495
oracle,7,1test,0train,STATIC,,"3,2,0,1",0.8105587999298698
oracle,7,1test,0train,STATIC,,"0,2,3,1",0.8106598662605393
oracle,7,1test,0train,STATIC,,"3,0,2,1",0.8107658647919167
oracle,7,1test,0train,STATIC,,"0,3,2,1",0.8108960670222993
oracle,7,1test,0train,STATIC,,"2,0,3,1",0.8114197055456036
oracle,7,1test,0train,STATIC,,"2,3,0,1",0.8114524590208125
oracle,7,1test,0train,STATIC,,"1,0,2,3",0.8125935846410952
oracle,7,1test,0train,STATIC,,"1,2,0,3",0.8127121567434896
oracle,7,1test,0train,STATIC,,"1,2,3,0",0.8134697062210092
oracle,7,1test,0train,STATIC,,"1,0,3,2",0.8136659501518575
oracle,7,1test,0train,STATIC,,"1,3,2,0",0.8137053507681125
oracle,7,1test,0train,STATIC,,"1,3,0,2",0.813949457845236
oracle,7,1test,0train,STATIC,,"0,2,1,3",0.8156076764675049
oracle,7,1test,0train,STATIC,,"3,2,1,0",0.8161764763833768
oracle,7,1test,0train,STATIC,,"2,0,1,3",0.8162446602347162
oracle,7,1test,0train,STATIC,,"3,0,1,2",0.8164746329980429
oracle,7,1test,0train,STATIC,,"0,3,1,2",0.8170243397077354
oracle,7,1test,0train,STATIC,,"2,3,1,0",0.8171265137900456
oracle,7,1test,0train,STATIC,,"0,1,2,3",0.8188977404788254
oracle,7,1test,0train,STATIC,,"3,1,2,0",0.8193287314106656
oracle,7,1test,0train,STATIC,,"2,1,0,3",0.8193429822818918
oracle,7,1test,0train,STATIC,,"3,1,0,2",0.8197011860275012
oracle,7,1test,0train,STATIC,,"0,1,3,2",0.8198331402127264
oracle,7,1test,0train,STATIC,,"2,1,3,0",0.8200324276376002
oracle,7,1test,0train,F1,,"0,3,2,1",2.669314275289185
oracle,7,1test,0train,F1,,"1,2,3,0",2.6729486384215244
oracle,7,1test,0train,F1,,"0,2,3,1",2.6779703768809533
oracle,7,1test,0train,F1,,"1,3,2,0",2.6792369804985015
oracle,7,1test,0train,F1,,"3,2,0,1",2.7339362967214687
oracle,7,1test,0train,F1,,"2,3,0,1",2.7421923500642578
oracle,7,1test,0train,F1,,"3,0,2,1",2.743862617724712
oracle,7,1test,0train,F1,,"1,0,3,2",2.743983058271742
oracle,7,1test,0train,F1,,"1,3,0,2",2.7443744215939327
oracle,7,1test,0train,F1,,"1,0,2,3",2.7454933861628312
oracle,7,1test,0train,F1,,"1,2,0,3",2.7455347280878746
oracle,7,1test,0train,F1,,"2,0,1,3",2.748299282598836
oracle,7,1test,0train,F1,,"3,0,1,2",2.7581632338220734
oracle,7,1test,0train,F1,,"0,3,1,2",2.7735787609495928
oracle,7,1test,0train,F1,,"0,2,1,3",2.776451544693366
oracle,7,1test,0train,F1,,"3,2,1,0",2.782440083403684
oracle,7,1test,0train,F1,,"2,0,3,1",2.783482165564852
oracle,7,1test,0train,F1,,"2,1,0,3",2.7849965674798316
oracle,7,1test,0train,F1,,"3,1,0,2",2.7852986035259857
oracle,7,1test,0train,F1,,"2,3,1,0",2.803078447548446
oracle,7,1test,0train,F1,,"0,1,3,2",2.8095880415250893
oracle,7,1test,0train,F1,,"0,1,2,3",2.8295737631532667
oracle,7,1test,0train,F1,,"2,1,3,0",2.8509465230825786
oracle,7,1test,0train,F1,,"3,1,2,0",2.8604830550255427
oracle,7,1test,0train,F2-S,,"0,2,3,1",5.678079423544861
oracle,7,1test,0train,F2-S,,"1,2,3,0",5.744851090692375
oracle,7,1test,0train,F2-S,,"0,3,2,1",5.75998749155273
oracle,7,1test,0train,F2-S,,"1,3,2,0",5.762494993892055
oracle,7,1test,0train,F2-S,,"1,3,0,2",5.817695327355952
oracle,7,1test,0train,F2-S,,"1,2,0,3",5.876234548414217
oracle,7,1test,0train,F2-S,,"2,3,0,1",5.907945957542765
oracle,7,1test,0train,F2-S,,"1,0,2,3",5.970274190695887
oracle,7,1test,0train,F2-S,,"1,0,3,2",6.033250236376896
oracle,7,1test,0train,F2-S,,"2,0,3,1",6.103403897363345
oracle,7,1test,0train,F2-S,,"3,2,0,1",6.110219585214021
oracle,7,1test,0train,F2-S,,"3,0,2,1",6.2898907925877845
oracle,7,1test,0train,F2-S,,"2,3,1,0",6.462800083768526
oracle,7,1test,0train,F2-S,,"0,3,1,2",6.5686850369576755
oracle,7,1test,0train,F2-S,,"2,0,1,3",6.666985198364705
oracle,7,1test,0train,F2-S,,"3,0,1,2",6.7469117618571754
oracle,7,1test,0train,F2-S,,"0,2,1,3",6.765666618455311
oracle,7,1test,0train,F2-S,,"3,2,1,0",6.782992111252318
oracle,7,1test,0train,F2-S,,"2,1,0,3",7.03040008621819
oracle,7,1test,0train,F2-S,,"3,1,0,2",7.12574687600255
oracle,7,1test,0train,F2-S,,"0,1,3,2",7.172610125100613
oracle,7,1test,0train,F2-S,,"0,1,2,3",7.183955308090003
oracle,7,1test,0train,F2-S,,"3,1,2,0",7.2536305699750905
oracle,7,1test,0train,F2-S,,"2,1,3,0",7.258898465817639
oracle,7,1test,1test,STATIC,,"0,1,2,3",0.40772979488396033
oracle,7,1test,1test,STATIC,,"0,2,1,3",0.408025999716651
oracle,7,1test,1test,STATIC,,"1,0,2,3",0.40842480401818027
oracle,7,1test,1test,STATIC,,"1,2,0,3",0.4085317835779396
oracle,7,1test,1test,STATIC,,"2,1,0,3",0.40863490944880465
oracle,7,1test,1test,STATIC,,"2,0,1,3",0.40882510484456397
oracle,7,1test,1test,STATIC,,"3,1,2,0",0.4147282935239073
oracle,7,1test,1test,STATIC,,"3,2,1,0",0.41504265823913655
oracle,7,1test,1test,STATIC,,"3,0,2,1",0.41508546004954533
oracle,7,1test,1test,STATIC,,"3,2,0,1",0.4153424035973706
oracle,7,1test,1test,STATIC,,"3,1,0,2",0.41551103209004236
oracle,7,1test,1test,STATIC,,"3,0,1,2",0.41555028640539315
oracle,7,1test,1test,STATIC,,"0,2,3,1",0.42528303869514056
oracle,7,1test,1test,STATIC,,"1,2,3,0",0.425373111587275
oracle,7,1test,1test,STATIC,,"2,1,3,0",0.42547290793795933
oracle,7,1test,1test,STATIC,,"0,1,3,2",0.42549082510217273
oracle,7,1test,1test,STATIC,,"2,0,3,1",0.4258131022787577
oracle,7,1test,1test,STATIC,,"1,0,3,2",0.4258644927612185
oracle,7,1test,1test,STATIC,,"0,3,2,1",0.43196674293022363
oracle,7,1test,1test,STATIC,,"1,3,2,0",0.43207170102553166
oracle,7,1test,1test,STATIC,,"0,3,1,2",0.4322507749129747
oracle,7,1test,1test,STATIC,,"2,3,1,0",0.4324573041583545
oracle,7,1test,1test,STATIC,,"1,3,0,2",0.43259731718840305
oracle,7,1test,1test,STATIC,,"2,3,0,1",0.43267987789675505
oracle,7,1test,1test,F1,,"0,2,1,3",1.227017511394192
oracle,7,1test,1test,F1,,"3,2,1,0",1.2427498985255911
oracle,7,1test,1test,F1,,"0,1,2,3",1.2458632338318272
oracle,7,1test,1test,F1,,"3,1,2,0",1.2552178806965526
oracle,7,1test,1test,F1,,"2,1,0,3",1.277278311879165
oracle,7,1test,1test,F1,,"3,1,0,2",1.2978126111823358
oracle,7,1test,1test,F1,,"1,2,0,3",1.3007879620816196
oracle,7,1test,1test,F1,,"3,2,0,1",1.3162528821479493
oracle,7,1test,1test,F1,,"3,0,1,2",1.319741932406079
oracle,7,1test,1test,F1,,"2,0,1,3",1.3297964047555606
oracle,7,1test,1test,F1,,"1,0,2,3",1.334279515635085
oracle,7,1test,1test,F1,,"3,0,2,1",1.3616765594679054
oracle,7,1test,1test,F1,,"1,2,3,0",1.362128488121784
oracle,7,1test,1test,F1,,"0,1,3,2",1.3860695758336203
oracle,7,1test,1test,F1,,"2,1,3,0",1.3945227775565585
oracle,7,1test,1test,F1,,"1,0,3,2",1.4040319550058191
oracle,7,1test,1test,F1,,"0,2,3,1",1.4078341270066306
oracle,7,1test,1test,F1,,"2,0,3,1",1.4189333492711622
oracle,7,1test,1test,F1,,"2,3,1,0",1.4671787268483294
oracle,7,1test,1test,F1,,"1,3,2,0",1.4700653660345184
oracle,7,1test,1test,F1,,"0,3,1,2",1.4726727185873472
oracle,7,1test,1test,F1,,"1,3,0,2",1.4765881346943845
oracle,7,1test,1test,F1,,"0,3,2,1",1.4788937993260403
oracle,7,1test,1test,F1,,"2,3,0,1",1.4871480452820287
oracle,7,1test,1test,F2-S,,"3,1,0,2",6.225616549258093
oracle,7,1test,1test,F2-S,,"3,1,2,0",6.235204142266426
oracle,7,1test,1test,F2-S,,"2,1,0,3",6.261198679542172
oracle,7,1test,1test,F2-S,,"0,2,1,3",6.284109183681002
oracle,7,1test,1test,F2-S,,"1,0,2,3",6.2937740805791975
oracle,7,1test,1test,F2-S,,"3,0,2,1",6.304923621149865
oracle,7,1test,1test,F2-S,,"1,2,0,3",6.313219368747934
oracle,7,1test,1test,F2-S,,"3,0,1,2",6.322972922763052
oracle,7,1test,1test,F2-S,,"0,1,2,3",6.32486168746089
oracle,7,1test,1test,F2-S,,"3,2,1,0",6.326433893179137
oracle,7,1test,1test,F2-S,,"3,2,0,1",6.33049659219354
oracle,7,1test,1test,F2-S,,"2,0,1,3",6.496809901101709
oracle,7,1test,1test,F2-S,,"1,0,3,2",6.65839213721919
oracle,7,1test,1test,F2-S,,"2,1,3,0",6.666292636458513
oracle,7,1test,1test,F2-S,,"2,0,3,1",6.729578623954305
oracle,7,1test,1test,F2-S,,"1,2,3,0",6.739090007830019
oracle,7,1test,1test,F2-S,,"0,1,3,2",6.742311633386176
oracle,7,1test,1test,F2-S,,"0,2,3,1",6.861116386543564
oracle,7,1test,1test,F2-S,,"1,3,0,2",7.067326008681114
oracle,7,1test,1test,F2-S,,"2,3,0,1",7.078851958461717
oracle,7,1test,1test,F2-S,,"1,3,2,0",7.13030576630209
oracle,7,1test,1test,F2-S,,"0,3,2,1",7.231382769271388
oracle,7,1test,1test,F2-S,,"2,3,1,0",7.27881825223745
oracle,7,1test,1test,F2-S,,"0,3,1,2",7.300483605545116
zero,7,both,both,STATIC,0.0,"2,0,1,3",0.5421445119663747
zero,7,both,both,STATIC,0.0,"2,1,0,3",0.5435572404186919
zero,7,both,both,STATIC,0.0,"1,0,2,3",0.5445290059570299
zero,7,both,both,STATIC,0.0,"1,2,0,3",0.5450184133390981
zero,7,both,both,STATIC,0.0,"0,2,1,3",0.5463371259203863
zero,7,both,both,STATIC,0.0,"0,1,2,3",0.5472996490146341
zero,7,both,both,STATIC,0.0,"3,0,1,2",0.5490749764967098
zero,7,both,both,STATIC,0.0,"3,1,0,2",0.5504507629039348
zero,7,both,both,STATIC,0.0,"3,0,2,1",0.5518576059110023
zero,7,both,both,STATIC,0.0,"3,2,0,1",0.5523234982780907
zero,7,both,both,STATIC,0.0,"3,2,1,0",0.5548457887230798
zero,7,both,both,STATIC,0.0,"3,1,2,0",0.5556023508538935
zero,7,both,both,STATIC,0.0,"1,0,3,2",0.5596641520876554
zero,7,both,both,STATIC,0.0,"2,0,3,1",0.5599169792314613
zero,7,both,both,STATIC,0.0,"0,1,3,2",0.5623529201159181
zero,7,both,both,STATIC,0.0,"2,1,3,0",0.5635673414458146
zero,7,both,both,STATIC,0.0,"0,2,3,1",0.5637800850206727
zero,7,both,both,STATIC,0.0,"2,3,0,1",0.5642472148603531
zero,7,both,both,STATIC,0.0,"1,3,0,2",0.5646346999700735
zero,7,both,both,STATIC,0.0,"1,2,3,0",0.5651342633424484
zero,7,both,both,STATIC,0.0,"0,3,1,2",0.5658142489201197
zero,7,both,both,STATIC,0.0,"2,3,1,0",0.5667542571591577
zero,7,both,both,STATIC,0.0,"0,3,2,1",0.5677280477199647
zero,7,both,both,STATIC,0.0,"1,3,2,0",0.5690622462635019
zero,7,both,both,STATIC,1.0,"1,3,2,0",0.5397515890599079
zero,7,both,both,STATIC,1.0,"1,2,3,0",0.5412151586809187
zero,7,both,both,STATIC,1.0,"2,3,1,0",0.5419583380161749
zero,7,both,both,STATIC,1.0,"2,1,3,0",0.5424413854182684
zero,7,both,both,STATIC,1.0,"3,1,2,0",0.5438166021119956
zero,7,both,both,STATIC,1.0,"3,2,1,0",0.5448611616137238
zero,7,both,both,STATIC,1.0,"0,3,2,1",0.5470546002458923
zero,7,both,both,STATIC,1.0,"0,2,3,1",0.548486752973082
zero,7,both,both,STATIC,1.0,"0,3,1,2",0.5495408834234751
zero,7,both,both,STATIC,1.0,"0,1,3,2",0.549914379872916
zero,7,both,both,STATIC,1.0,"0,1,2,3",0.5525557145403671
zero,7,both,both,STATIC,1.0,"0,2,1,3",0.5534787527200228
zero,7,both,both,STATIC,1.0,"2,3,0,1",0.5579997696336427
zero,7,both,both,STATIC,1.0,"1,3,0,2",0.5582637863612527
zero,7,both,both,STATIC,1.0,"3,2,0,1",0.56082740735758
zero,7,both,both,STATIC,1.0,"3,1,0,2",0.5618818068319716
zero,7,both,both,STATIC,1.0,"1,2,0,3",0.5619804294019548
zero,7,both,both,STATIC,1.0,"1,0,3,2",0.5624670648437764
zero,7,both,both,STATIC,1.0,"2,0,3,1",0.5629948933617351
zero,7,both,both,STATIC,1.0,"2,1,0,3",0.5632205255097246
zero,7,both,both,STATIC,1.0,"3,0,2,1",0.5641944563843919
zero,7,both,both,STATIC,1.0,"1,0,2,3",0.5650445116761174
zero,7,both,both,STATIC,1.0,"3,0,1,2",0.5658451935562891
zero,7,both,both,STATIC,1.0,"2,0,1,3",0.567209961716614
zero,7,both,both,STATIC,2.0,"1,0,3,2",0.5380828034151286
zero,7,both,both,STATIC,2.0,"1,3,0,2",0.5394265030717521
zero,7,both,both,STATIC,2.0,"3,0,1,2",0.5406099587423068
zero,7,both,both,STATIC,2.0,"3,1,0,2",0.5409641675336637
zero,7,both,both,STATIC,2.0,"0,1,3,2",0.5421974591545167
zero,7,both,both,STATIC,2.0,"0,3,1,2",0.5432614445536068
zero,7,both,both,STATIC,2.0,"2,0,3,1",0.5452693634167787
zero,7,both,both,STATIC,2.0,"2,3,0,1",0.5465747173315243
zero,7,both,both,STATIC,2.0,"2,0,1,3",0.5482117148529684
zero,7,both,both,STATIC,2.0,"2,1,0,3",0.5485236892576503
zero,7,both,both,STATIC,2.0,"2,1,3,0",0.5509484348760189
zero,7,both,both,STATIC,2.0,"2,3,1,0",0.5517950177192167
zero,7,both,both,STATIC,2.0,"3,0,2,1",0.556053163786019
zero,7,both,both,STATIC,2.0,"1,0,2,3",0.5563390768823849
zero,7,both,both,STATIC,2.0,"0,3,2,1",0.5586294426878635
zero,7,both,both,STATIC,2.0,"1,3,2,0",0.5598427199317701
zero,7,both,both,STATIC,2.0,"0,1,2,3",0.5601740536374418
zero,7,both,both,STATIC,2.0,"1,2,0,3",0.5607935940427486
zero,7,both,both,STATIC,2.0,"3,2,0,1",0.5611459477594724
zero,7,both,both,STATIC,2.0,"3,1,2,0",0.5614451034815143
zero,7,both,both,STATIC,2.0,"0,2,3,1",0.5622617072277868
zero,7,both,both,STATIC,2.0,"1,2,3,0",0.5631285020679413
zero,7,both,both,STATIC,2.0,"0,2,1,3",0.5643612810071619
zero,7,both,both,STATIC,2.0,"3,2,1,0",0.5656180235876367
zero,7,both,both,STATIC,3.0,"0,2,1,3",0.5411908499029823
zero,7,both,both,STATIC,3.0,"0,1,2,3",0.5427006996776187
zero,7,both,both,STATIC,3.0,"1,2,0,3",0.5433246035768234
zero,7,both,both,STATIC,3.0,"1,0,2,3",0.5438125780063168
zero,7,both,both,STATIC,3.0,"2,0,1,3",0.5451963407678293
zero,7,both,both,STATIC,3.0,"2,1,0,3",0.5462836889113369
zero,7,both,both,STATIC,3.0,"3,2,1,0",0.5482534184260022
zero,7,both,both,STATIC,3.0,"3,1,2,0",0.5497397958494856
zero,7,both,both,STATIC,3.0,"3,2,0,1",0.5505968752798368
zero,7,both,both,STATIC,3.0,"3,0,2,1",0.5509900590192575
zero,7,both,both,STATIC,3.0,"3,0,1,2",0.5537003990668676
zero,7,both,both,STATIC,3.0,"3,1,0,2",0.554651038933947
zero,7,both,both,STATIC,3.0,"1,2,3,0",0.558990099016853
zero,7,both,both,STATIC,3.0,"0,2,3,1",0.5591689506813966
zero,7,both,both,STATIC,3.0,"2,1,3,0",0.5618674558282426
zero,7,both,both,STATIC,3.0,"2,0,3,1",0.562730187853341
zero,7,both,both,STATIC,3.0,"0,1,3,2",0.5630068016394816
zero,7,both,both,STATIC,3.0,"0,3,2,1",0.5632233788370801
zero,7,both,both,STATIC,3.0,"1,3,2,0",0.5638090257232595
zero,7,both,both,STATIC,3.0,"1,0,3,2",0.5641361240799819
zero,7,both,both,STATIC,3.0,"2,3,1,0",0.5650558002587218
zero,7,both,both,STATIC,3.0,"0,3,1,2",0.5658784571565626
zero,7,both,both,STATIC,3.0,"2,3,0,1",0.5665295226322749
zero,7,both,both,STATIC,3.0,"1,3,0,2",0.5679465088512824
zero,7,both,both,STATIC,4.0,"3,0,1,2",0.5406675939326684
zero,7,both,both,STATIC,4.0,"3,1,0,2",0.542122686047762
zero,7,both,both,STATIC,4.0,"1,0,3,2",0.5428880097898874
zero,7,both,both,STATIC,4.0,"1,3,0,2",0.543384113621656
zero,7,both,both,STATIC,4.0,"0,3,1,2",0.5447543776931923
zero,7,both,both,STATIC,4.0,"0,1,3,2",0.5457532526646196
zero,7,both,both,STATIC,4.0,"2,0,1,3",0.5477039735780235
zero,7,both,both,STATIC,4.0,"2,1,0,3",0.549095863225811
zero,7,both,both,STATIC,4.0,"2,0,3,1",0.5502037757756173
zero,7,both,both,STATIC,4.0,"2,3,0,1",0.5506199523483161
zero,7,both,both,STATIC,4.0,"2,3,1,0",0.5532650552439107
zero,7,both,both,STATIC,4.0,"2,1,3,0",0.5541401231069472
zero,7,both,both,STATIC,4.0,"1,0,2,3",0.5584074960308186
zero,7,both,both,STATIC,4.0,"3,0,2,1",0.5587154665844556
zero,7,both,both,STATIC,4.0,"0,1,2,3",0.5612140528956626
zero,7,both,both,STATIC,4.0,"0,3,2,1",0.56235534551113
zero,7,both,both,STATIC,4.0,"3,1,2,0",0.5624113027873339
zero,7,both,both,STATIC,4.0,"3,2,0,1",0.5627590243960052
zero,7,both,both,STATIC,4.0,"1,2,0,3",0.5632218679053813
zero,7,both,both,STATIC,4.0,"1,3,2,0",0.5637061967541696
zero,7,both,both,STATIC,4.0,"0,2,1,3",0.564443621833727
zero,7,both,both,STATIC,4.0,"3,2,1,0",0.5653219359132907
zero,7,both,both,STATIC,4.0,"0,2,3,1",0.5661481164659999
zero,7,both,both,STATIC,4.0,"1,2,3,0",0.5674884733584761
zero,7,both,both,STATIC,5.0,"2,0,3,1",0.5429664338777986
zero,7,both,both,STATIC,5.0,"2,3,0,1",0.544495333260386
zero,7,both,both,STATIC,5.0,"3,0,2,1",0.5451197019180903
zero,7,both,both,STATIC,5.0,"3,2,0,1",0.5456348240357182
zero,7,both,both,STATIC,5.0,"0,2,3,1",0.5470394195576679
zero,7,both,both,STATIC,5.0,"0,3,2,1",0.5480751001556985
zero,7,both,both,STATIC,5.0,"1,0,3,2",0.5499962120508144
zero,7,both,both,STATIC,5.0,"1,3,0,2",0.5515039817909341
zero,7,both,both,STATIC,5.0,"1,0,2,3",0.5523063830301965
zero,7,both,both,STATIC,5.0,"1,2,0,3",0.5527603716636557
zero,7,both,both,STATIC,5.0,"1,2,3,0",0.5555463603870954
zero,7,both,both,STATIC,5.0,"1,3,2,0",0.5565061336774926
zero,7,both,both,STATIC,5.0,"3,0,1,2",0.560647903900487
zero,7,both,both,STATIC,5.0,"2,0,1,3",0.560693476775286
zero,7,both,both,STATIC,5.0,"0,3,1,2",0.5635641851684056
zero,7,both,both,STATIC,5.0,"0,2,1,3",0.5644406417757346
zero,7,both,both,STATIC,5.0,"2,3,1,0",0.5647568575382589
zero,7,both,both,STATIC,5.0,"2,1,0,3",0.5649139365826144
zero,7,both,both,STATIC,5.0,"3,1,0,2",0.5655067153963015
zero,7,both,both,STATIC,5.0,"3,2,1,0",0.5659143920949078
zero,7,both,both,STATIC,5.0,"0,1,3,2",0.5667833630935779
zero,7,both,both,STATIC,5.0,"2,1,3,0",0.5676696915901105
zero,7,both,both,STATIC,5.0,"0,1,2,3",0.5682614533578524
