mode,subject,source_session,target_session,representation,seed,permutation,heldout,error,best_cost,determinants,iterations
zero,9,both,both,F2-S,15.0,"3,0,2,1",2,6.770979297344151,65.52373138646848,"-1,1,-1,1","31,22,21,23"
zero,9,both,both,F2-S,15.0,"3,0,2,1",3,3.504514695917741,71.51325953493875,"-1,1,-1,1","24,33,22,16"
zero,9,both,both,F2-S,15.0,"3,1,0,2",0,1.1583655597500984,65.78328417477812,"-1,1,-1,1","28,24,13,16"
zero,9,both,both,F2-S,15.0,"3,1,0,2",1,2.843911330261564,59.24391261246569,"-1,1,-1,1","17,16,17,16"
zero,9,both,both,F2-S,15.0,"3,1,0,2",2,8.01615886852986,32.57155131906367,"-1,1,-1,1","21,11,16,16"
zero,9,both,both,F2-S,15.0,"3,1,0,2",3,3.077342082370953,51.9028288039205,"-1,1,-1,1","29,21,17,25"
zero,9,both,both,F2-S,15.0,"3,1,2,0",0,1.11182277875917,100.99952117435916,"-1,1,-1,1","17,16,17,22"
zero,9,both,both,F2-S,15.0,"3,1,2,0",1,2.840336296307759,93.64091274931441,"-1,1,-1,1","15,15,32,25"
zero,9,both,both,F2-S,15.0,"3,1,2,0",2,6.5810496634649205,75.31511019251964,"-1,1,-1,1","15,25,17,15"
zero,9,both,both,F2-S,15.0,"3,1,2,0",3,8.64269334186602,43.7534508757525,"-1,1,-1,1","36,23,24,15"
zero,9,both,both,F2-S,15.0,"3,2,0,1",0,1.277789455342843,90.34061836356469,"-1,1,-1,1","16,18,19,21"
zero,9,both,both,F2-S,15.0,"3,2,0,1",1,6.732037028406071,64.93536770250293,"-1,1,-1,1","18,18,28,24"
zero,9,both,both,F2-S,15.0,"3,2,0,1",2,8.660080418572445,55.606785367090474,"-1,1,-1,1","17,14,17,22"
zero,9,both,both,F2-S,15.0,"3,2,0,1",3,3.4890994724435243,71.12293014585119,"-1,1,-1,1","15,16,27,20"
zero,9,both,both,F2-S,15.0,"3,2,1,0",0,1.0487741429947326,100.99458638147716,"-1,1,-1,1","21,23,21,24"
zero,9,both,both,F2-S,15.0,"3,2,1,0",1,6.513624669811711,74.7470642036705,"-1,1,-1,1","16,18,27,16"
zero,9,both,both,F2-S,15.0,"3,2,1,0",2,2.6826257889264262,93.56134414075213,"-1,1,-1,1","20,16,19,15"
zero,9,both,both,F2-S,15.0,"3,2,1,0",3,8.61438879582239,43.215837367352506,"-1,1,-1,1","16,40,30,20"
zero,9,both,both,F2-S,16.0,"0,1,2,3",0,3.56819221405881,73.70517009042202,"-1,1,-1,1","24,17,22,37"
zero,9,both,both,F2-S,16.0,"0,1,2,3",1,7.227394848079457,58.73108483340273,"-1,1,-1,1","20,20,27,15"
zero,9,both,both,F2-S,16.0,"0,1,2,3",2,8.50029080879495,53.595881598784196,"-1,1,-1,1","18,18,20,17"
zero,9,both,both,F2-S,16.0,"0,1,2,3",3,1.0400100238554502,86.89854846770936,"-1,1,-1,1","18,18,20,17"
zero,9,both,both,F2-S,16.0,"0,1,3,2",0,3.550541541480077,96.58317873721832,"-1,1,-1,1","17,16,21,21"
zero,9,both,both,F2-S,16.0,"0,1,3,2",1,6.998413202947114,82.95516346440087,"-1,1,-1,1","17,14,25,23"
zero,9,both,both,F2-S,16.0,"0,1,3,2",2,1.6999385632579274,109.31872331735721,"-1,1,-1,1","17,15,23,16"
zero,9,both,both,F2-S,16.0,"0,1,3,2",3,8.655838716182688,54.19042969275944,"-1,1,-1,1","18,27,17,16"
zero,9,both,both,F2-S,16.0,"0,2,1,3",0,3.576758666159628,75.25049788349591,"-1,1,-1,1","29,12,21,21"
zero,9,both,both,F2-S,16.0,"0,2,1,3",1,8.597310416203552,54.523702776184464,"-1,1,-1,1","45,27,14,23"
zero,9,both,both,F2-S,16.0,"0,2,1,3",2,7.074765113698786,59.54101888112086,"-1,1,-1,1","17,15,20,17"
zero,9,both,both,F2-S,16.0,"0,2,1,3",3,0.9852962999432155,88.47118045329847,"-1,1,-1,1","16,26,20,14"
zero,9,both,both,F2-S,16.0,"0,2,3,1",0,3.552447797590919,61.51869553908371,"-1,1,-1,1","22,17,15,16"
zero,9,both,both,F2-S,16.0,"0,2,3,1",1,8.122725856158775,41.34862545191483,"-1,1,-1,1","13,16,28,18"
zero,9,both,both,F2-S,16.0,"0,2,3,1",2,1.3105956969004473,74.9469976555441,"-1,1,-1,1","16,14,21,23"
zero,9,both,both,F2-S,16.0,"0,2,3,1",3,3.2585603117448656,60.07830583654214,"-1,1,-1,1","20,16,18,22"
zero,9,both,both,F2-S,16.0,"0,3,1,2",0,3.5791480801342677,96.91359008380327,"-1,1,-1,1","14,15,12,14"
zero,9,both,both,F2-S,16.0,"0,3,1,2",1,1.6136258010776126,109.94542214364702,"-1,1,-1,1","23,22,18,14"
zero,9,both,both,F2-S,16.0,"0,3,1,2",2,6.877080120557179,82.4348402746143,"-1,1,-1,1","34,16,17,18"
zero,9,both,both,F2-S,16.0,"0,3,1,2",3,8.669918678582047,54.96433110938327,"-1,1,-1,1","22,23,14,17"
zero,9,both,both,F2-S,16.0,"0,3,2,1",0,3.502633395920293,60.36569599422486,"-1,1,-1,1","20,18,18,19"
zero,9,both,both,F2-S,16.0,"0,3,2,1",1,1.4001907173877248,73.82449352825489,"-1,1,-1,1","18,20,23,17"
zero,9,both,both,F2-S,16.0,"0,3,2,1",2,7.8535868697758096,41.71565572076717,"-1,1,-1,1","21,16,21,16"
zero,9,both,both,F2-S,16.0,"0,3,2,1",3,3.197134142224348,59.020710071806114,"-1,1,-1,1","23,21,18,19"
zero,9,both,both,F2-S,16.0,"1,0,2,3",0,4.8696913741020795,51.43203535871719,"-1,1,-1,1","31,21,15,16"
zero,9,both,both,F2-S,16.0,"1,0,2,3",1,2.4903899335226107,64.45950643678728,"-1,1,-1,1","18,11,19,22"
zero,9,both,both,F2-S,16.0,"1,0,2,3",2,8.043972388617329,37.97598367324564,"-1,1,-1,1","21,26,13,19"
zero,9,both,both,F2-S,16.0,"1,0,2,3",3,1.0311363600362715,70.20402182678839,"-1,1,-1,1","18,21,21,18"
zero,9,both,both,F2-S,16.0,"1,0,3,2",0,5.179245168865428,74.84798869743801,"-1,1,-1,1","24,18,12,13"
zero,9,both,both,F2-S,16.0,"1,0,3,2",1,2.7282265242162502,89.56460333578445,"-1,1,-1,1","15,13,18,19"
zero,9,both,both,F2-S,16.0,"1,0,3,2",2,1.605863123261441,94.99199317122259,"-1,1,-1,1","24,17,33,29"
zero,9,both,both,F2-S,16.0,"1,0,3,2",3,8.911967195442775,37.820775339310245,"-1,1,-1,1","34,19,37,29"
zero,9,both,both,F2-S,16.0,"1,2,0,3",0,4.909564880612919,51.79110674296406,"-1,1,-1,1","16,26,14,13"
zero,9,both,both,F2-S,16.0,"1,2,0,3",1,8.557519267481178,37.74339755002707,"-1,1,-1,1","19,24,15,18"
zero,9,both,both,F2-S,16.0,"1,2,0,3",2,2.5890636576661565,65.26178888031481,"-1,1,-1,1","16,18,26,17"
zero,9,both,both,F2-S,16.0,"1,2,0,3",3,0.9560331441197898,71.23983595819313,"-1,1,-1,1","17,28,19,14"
zero,9,both,both,F2-S,16.0,"1,2,3,0",0,4.8332942116184805,65.44985256096734,"-1,1,-1,1","16,15,17,20"
zero,9,both,both,F2-S,16.0,"1,2,3,0",1,8.252492273943853,50.99176972701208,"-1,1,-1,1","22,15,18,21"
zero,9,both,both,F2-S,16.0,"1,2,3,0",2,1.3682459696356142,84.3455406262361,"-1,1,-1,1","27,19,21,20"
zero,9,both,both,F2-S,16.0,"1,2,3,0",3,3.355528838710666,65.22277223678249,"-1,1,-1,1","17,23,17,12"
zero,9,both,both,F2-S,16.0,"1,3,0,2",0,5.188763113387873,74.52175840707837,"-1,1,-1,1","14,19,17,20"
zero,9,both,both,F2-S,16.0,"1,3,0,2",1,1.5729154194971235,94.64820253867157,"-1,1,-1,1","12,14,23,19"
zero,9,both,both,F2-S,16.0,"1,3,0,2",2,2.520321530854539,89.12409863292206,"-1,1,-1,1","16,18,24,16"
zero,9,both,both,F2-S,16.0,"1,3,0,2",3,8.85329012567055,37.936888560956184,"-1,1,-1,1","15,15,18,32"
zero,9,both,both,F2-S,16.0,"1,3,2,0",0,4.673259822300772,64.1638113685222,"-1,1,-1,1","15,16,14,18"
zero,9,both,both,F2-S,16.0,"1,3,2,0",1,1.3738605167707556,82.96605873073017,"-1,1,-1,1","14,17,20,18"
zero,9,both,both,F2-S,16.0,"1,3,2,0",2,7.803689976783654,50.89434668726946,"-1,1,-1,1","19,19,20,16"
zero,9,both,both,F2-S,16.0,"1,3,2,0",3,3.405017515593227,64.55302538024033,"-1,1,-1,1","18,21,15,18"
zero,9,both,both,F2-S,16.0,"2,0,1,3",0,9.760158275974383,47.12486801289733,"-1,1,-1,1","18,15,16,16"
zero,9,both,both,F2-S,16.0,"2,0,1,3",1,2.6914584228587324,88.2221247448001,"-1,1,-1,1","21,30,24,21"
zero,9,both,both,F2-S,16.0,"2,0,1,3",2,7.074320554975549,66.50181217720407,"-1,1,-1,1","20,29,21,18"
zero,9,both,both,F2-S,16.0,"2,0,1,3",3,0.9129040325894265,94.877337234704,"-1,1,-1,1","21,17,19,35"
zero,9,both,both,F2-S,16.0,"2,0,3,1",0,10.095962701549468,33.49056974713472,"-1,1,-1,1","25,30,23,22"
zero,9,both,both,F2-S,16.0,"2,0,3,1",1,2.6989682230046563,77.59785596655071,"-1,1,-1,1","22,16,15,19"
zero,9,both,both,F2-S,16.0,"2,0,3,1",2,1.4912574518372537,83.04460961483962,"-1,1,-1,1","16,17,21,25"
zero,9,both,both,F2-S,16.0,"2,0,3,1",3,3.428370639092707,66.70060491874125,"-1,1,-1,1","19,20,18,14"
zero,9,both,both,F2-S,16.0,"2,1,0,3",0,9.939973144315074,46.119800426204606,"-1,1,-1,1","25,18,18,23"
zero,9,both,both,F2-S,16.0,"2,1,0,3",1,7.138311455876853,65.70584417563117,"-1,1,-1,1","13,14,20,14"
zero,9,both,both,F2-S,16.0,"2,1,0,3",2,2.613119085872924,87.99580441847083,"-1,1,-1,1","22,17,24,18"
zero,9,both,both,F2-S,16.0,"2,1,0,3",3,0.8788858968395841,94.31028862225415,"-1,1,-1,1","31,22,24,24"
zero,9,both,both,F2-S,16.0,"2,1,3,0",0,10.082554786822307,59.52007016975764,"-1,1,-1,1","16,26,22,23"
zero,9,both,both,F2-S,16.0,"2,1,3,0",1,7.119058114367538,80.16249153520309,"-1,1,-1,1","11,13,23,27"
zero,9,both,both,F2-S,16.0,"2,1,3,0",2,1.6006978945590429,106.85292821876267,"-1,1,-1,1","26,16,15,21"
zero,9,both,both,F2-S,16.0,"2,1,3,0",3,3.4137106806002406,89.11890618482495,"-1,1,-1,1","16,15,27,21"
zero,9,both,both,F2-S,16.0,"2,3,0,1",0,10.101200542249924,33.60799334025162,"-1,1,-1,1","19,15,25,26"
zero,9,both,both,F2-S,16.0,"2,3,0,1",1,1.4362163853404413,82.20173758791734,"-1,1,-1,1","21,21,15,13"
zero,9,both,both,F2-S,16.0,"2,3,0,1",2,2.5758894598203312,76.9469118381457,"-1,1,-1,1","27,23,16,25"
zero,9,both,both,F2-S,16.0,"2,3,0,1",3,3.5025714801980525,65.72554122488128,"-1,1,-1,1","21,16,30,32"
zero,9,both,both,F2-S,16.0,"2,3,1,0",0,9.956160127983004,60.06787380922124,"-1,1,-1,1","25,20,15,17"
zero,9,both,both,F2-S,16.0,"2,3,1,0",1,1.4787847358914974,106.88733502128261,"-1,1,-1,1","20,14,14,31"
zero,9,both,both,F2-S,16.0,"2,3,1,0",2,6.717467812978596,79.57318364720413,"-1,1,-1,1","17,15,22,31"
zero,9,both,both,F2-S,16.0,"2,3,1,0",3,3.4677824151667225,88.72613293772524,"-1,1,-1,1","24,19,26,31"
zero,9,both,both,F2-S,16.0,"3,0,1,2",0,1.0988868735867587,102.65082598565456,"-1,1,-1,1","23,30,23,17"
zero,9,both,both,F2-S,16.0,"3,0,1,2",1,2.7913493920098147,95.56700334670185,"-1,1,-1,1","21,17,17,15"
zero,9,both,both,F2-S,16.0,"3,0,1,2",2,6.939843927082478,73.95248762832314,"-1,1,-1,1","25,19,14,16"
zero,9,both,both,F2-S,16.0,"3,0,1,2",3,8.529208775661363,46.73989463474007,"-1,1,-1,1","14,17,19,19"
zero,9,both,both,F2-S,16.0,"3,0,2,1",0,1.1963615191064578,66.12945495397578,"-1,1,-1,1","15,19,17,16"
zero,9,both,both,F2-S,16.0,"3,0,2,1",1,2.7718746782663946,60.07758556055805,"-1,1,-1,1","19,15,21,23"
zero,9,both,both,F2-S,16.0,"3,0,2,1",2,7.865883447149294,33.955747073200655,"-1,1,-1,1","14,16,19,19"
zero,9,both,both,F2-S,16.0,"3,0,2,1",3,3.206400557368054,50.95749669007473,"-1,1,-1,1","32,18,11,13"
zero,9,both,both,F2-S,16.0,"3,1,0,2",0,1.0658504942848757,102.41626204768829,"-1,1,-1,1","22,15,20,20"
zero,9,both,both,F2-S,16.0,"3,1,0,2",1,7.102508954186681,73.3538790272663,"-1,1,-1,1","12,12,30,29"
zero,9,both,both,F2-S,16.0,"3,1,0,2",2,2.680895971298548,95.39298663917015,"-1,1,-1,1","21,30,15,15"
zero,9,both,both,F2-S,16.0,"3,1,0,2",3,8.506727883473197,45.930207418935765,"-1,1,-1,1","19,21,23,16"
zero,9,both,both,F2-S,16.0,"3,1,2,0",0,1.2074789341283056,92.1498735419459,"-1,1,-1,1","26,15,28,22"
zero,9,both,both,F2-S,16.0,"3,1,2,0",1,7.365712063158159,63.73906903324119,"-1,1,-1,1","14,19,15,25"
zero,9,both,both,F2-S,16.0,"3,1,2,0",2,8.514410805559722,58.487965357706216,"-1,1,-1,1","18,13,23,16"
zero,9,both,both,F2-S,16.0,"3,1,2,0",3,3.4266151358073076,73.16262930078788,"-1,1,-1,1","20,28,19,14"
zero,9,both,both,F2-S,16.0,"3,2,0,1",0,1.1060339581075957,67.10091687715497,"-1,1,-1,1","17,18,21,17"
zero,9,both,both,F2-S,16.0,"3,2,0,1",1,7.96671134105151,33.20703531817181,"-1,1,-1,1","21,17,22,15"
zero,9,both,both,F2-S,16.0,"3,2,0,1",2,2.5796185563359764,60.95326311472449,"-1,1,-1,1","16,13,13,21"
zero,9,both,both,F2-S,16.0,"3,2,0,1",3,3.3108948805101175,50.980581906704586,"-1,1,-1,1","16,25,19,19"
zero,9,both,both,F2-S,16.0,"3,2,1,0",0,1.185186719337077,93.53954956981153,"-1,1,-1,1","17,16,19,21"
zero,9,both,both,F2-S,16.0,"3,2,1,0",1,8.812157820015146,58.79198384864711,"-1,1,-1,1","17,23,18,23"
zero,9,both,both,F2-S,16.0,"3,2,1,0",2,7.228164302548436,64.59642386390779,"-1,1,-1,1","12,13,16,19"
zero,9,both,both,F2-S,16.0,"3,2,1,0",3,3.425364305109798,73.86148153453493,"-1,1,-1,1","24,17,26,20"
zero,9,both,both,F2-S,17.0,"0,1,2,3",0,9.784397694531165,42.02856341114094,"-1,1,-1,1","17,24,32,20"
zero,9,both,both,F2-S,17.0,"0,1,2,3",1,2.6035984302937116,83.58944891074538,"-1,1,-1,1","23,28,20,20"
zero,9,both,both,F2-S,17.0,"0,1,2,3",2,6.088969222993362,66.8482721542556,"-1,1,-1,1","16,26,16,20"
zero,9,both,both,F2-S,17.0,"0,1,2,3",3,0.911642709467194,89.63725586964466,"-1,1,-1,1","20,17,19,17"
zero,9,both,both,F2-S,17.0,"0,1,3,2",0,10.145091763202782,30.55986960196265,"-1,1,-1,1","17,21,17,20"
zero,9,both,both,F2-S,17.0,"0,1,3,2",1,2.4924565260400846,75.18732772372795,"-1,1,-1,1","17,21,20,21"
zero,9,both,both,F2-S,17.0,"0,1,3,2",2,1.4970466637660282,80.51289480556788,"-1,1,-1,1","16,14,20,26"
zero,9,both,both,F2-S,17.0,"0,1,3,2",3,3.0847331502582374,67.044202547875,"-1,1,-1,1","17,27,11,27"
zero,9,both,both,F2-S,17.0,"0,2,1,3",0,9.964802677928434,41.034830419281285,"-1,1,-1,1","23,18,17,23"
zero,9,both,both,F2-S,17.0,"0,2,1,3",1,6.0821999496182855,66.14985082042261,"-1,1,-1,1","21,20,13,14"
zero,9,both,both,F2-S,17.0,"0,2,1,3",2,2.63834870498203,83.9560652383584,"-1,1,-1,1","24,18,27,21"
zero,9,both,both,F2-S,17.0,"0,2,1,3",3,0.8671369586055206,89.42861665668985,"-1,1,-1,1","17,25,21,24"
zero,9,both,both,F2-S,17.0,"0,2,3,1",0,9.985060688406094,54.19665964211851,"-1,1,-1,1","18,22,30,33"
zero,9,both,both,F2-S,17.0,"0,2,3,1",1,6.427622121586262,80.09752575457263,"-1,1,-1,1","13,14,25,32"
zero,9,both,both,F2-S,17.0,"0,2,3,1",2,1.4739659774742828,101.73846913558901,"-1,1,-1,1","14,18,26,39"
zero,9,both,both,F2-S,17.0,"0,2,3,1",3,3.3242184892618645,84.58641846240648,"-1,1,-1,1","17,22,22,18"
zero,9,both,both,F2-S,17.0,"0,3,1,2",0,10.13221058943667,30.83455206627113,"-1,1,-1,1","35,34,17,17"
zero,9,both,both,F2-S,17.0,"0,3,1,2",1,1.4386421058440453,79.49473245336306,"-1,1,-1,1","19,25,16,15"
zero,9,both,both,F2-S,17.0,"0,3,1,2",2,2.516490805686159,74.64300243499953,"-1,1,-1,1","19,28,31,26"
zero,9,both,both,F2-S,17.0,"0,3,1,2",3,3.095054344509915,65.89492094301656,"-1,1,-1,1","22,25,29,21"
zero,9,both,both,F2-S,17.0,"0,3,2,1",0,9.833747429797787,54.78493040809006,"-1,1,-1,1","20,14,25,16"
zero,9,both,both,F2-S,17.0,"0,3,2,1",1,1.5417744981096566,102.22796797013235,"-1,1,-1,1","14,16,37,23"
zero,9,both,both,F2-S,17.0,"0,3,2,1",2,5.692267358942814,79.57550930179997,"-1,1,-1,1","16,15,19,17"
zero,9,both,both,F2-S,17.0,"0,3,2,1",3,3.278656025828184,83.95790114809814,"-1,1,-1,1","16,14,19,21"
zero,9,both,both,F2-S,17.0,"1,0,2,3",0,3.6053913521259737,69.91510844963786,"-1,1,-1,1","24,23,20,20"
zero,9,both,both,F2-S,17.0,"1,0,2,3",1,8.661400648653052,49.25128779308159,"-1,1,-1,1","15,14,17,16"
zero,9,both,both,F2-S,17.0,"1,0,2,3",2,6.08379561696069,59.977475611082355,"-1,1,-1,1","19,16,13,28"
zero,9,both,both,F2-S,17.0,"1,0,2,3",3,1.045104538246163,83.18203023639637,"-1,1,-1,1","36,14,18,25"
zero,9,both,both,F2-S,17.0,"1,0,3,2",0,3.49801420182546,59.03226570431322,"-1,1,-1,1","21,15,17,14"
zero,9,both,both,F2-S,17.0,"1,0,3,2",1,8.204369101863819,38.532108002714395,"-1,1,-1,1","16,18,18,16"
zero,9,both,both,F2-S,17.0,"1,0,3,2",2,1.525035625906589,72.04029526715014,"-1,1,-1,1","12,16,25,19"
zero,9,both,both,F2-S,17.0,"1,0,3,2",3,2.80984972486433,60.14707077323564,"-1,1,-1,1","18,23,20,26"
zero,9,both,both,F2-S,17.0,"1,2,0,3",0,3.5062219779983295,69.0743755724367,"-1,1,-1,1","20,19,23,18"
zero,9,both,both,F2-S,17.0,"1,2,0,3",1,6.28402172446971,59.1460536797598,"-1,1,-1,1","22,26,22,33"
zero,9,both,both,F2-S,17.0,"1,2,0,3",2,8.57559276072639,48.24260000172893,"-1,1,-1,1","30,14,17,17"
zero,9,both,both,F2-S,17.0,"1,2,0,3",3,1.0633962733913525,81.85647699302717,"-1,1,-1,1","26,18,16,17"
zero,9,both,both,F2-S,17.0,"1,2,3,0",0,3.4821471168311313,92.20322128077501,"-1,1,-1,1","17,18,15,24"
zero,9,both,both,F2-S,17.0,"1,2,3,0",1,5.898538340739079,83.16486868686655,"-1,1,-1,1","36,19,23,18"
zero,9,both,both,F2-S,17.0,"1,2,3,0",2,1.6368042971647339,104.4274262185815,"-1,1,-1,1","21,20,20,26"
zero,9,both,both,F2-S,17.0,"1,2,3,0",3,8.675765272862359,48.79954322797932,"-1,1,-1,1","17,23,16,26"
zero,9,both,both,F2-S,17.0,"1,3,0,2",0,3.50198655496605,57.97089728092374,"-1,1,-1,1","12,24,16,14"
zero,9,both,both,F2-S,17.0,"1,3,0,2",1,1.48044428949086,70.78402096175857,"-1,1,-1,1","23,25,18,21"
zero,9,both,both,F2-S,17.0,"1,3,0,2",2,7.907998099201389,38.66444758975321,"-1,1,-1,1","18,20,20,20"
zero,9,both,both,F2-S,17.0,"1,3,0,2",3,2.70013038741827,59.226453434568576,"-1,1,-1,1","26,23,23,17"
zero,9,both,both,F2-S,17.0,"1,3,2,0",0,3.5414001794259415,92.18021198667763,"-1,1,-1,1","17,18,19,25"
zero,9,both,both,F2-S,17.0,"1,3,2,0",1,1.6197878827769894,105.16309151945624,"-1,1,-1,1","23,18,13,13"
zero,9,both,both,F2-S,17.0,"1,3,2,0",2,5.905998899761145,82.8295109021054,"-1,1,-1,1","18,27,13,15"
zero,9,both,both,F2-S,17.0,"1,3,2,0",3,8.679463667568895,49.51514389052052,"-1,1,-1,1","20,33,14,23"
zero,9,both,both,F2-S,17.0,"2,0,1,3",0,4.454559813213012,52.01175427750864,"-1,1,-1,1","22,20,14,11"
zero,9,both,both,F2-S,17.0,"2,0,1,3",1,8.221199261840045,34.22261713488009,"-1,1,-1,1","20,14,19,20"
zero,9,both,both,F2-S,17.0,"2,0,1,3",2,2.4410875731502633,61.84498105375727,"-1,1,-1,1","24,21,17,24"
zero,9,both,both,F2-S,17.0,"2,0,1,3",3,1.0647058376451934,67.8325115425285,"-1,1,-1,1","21,21,27,16"
zero,9,both,both,F2-S,17.0,"2,0,3,1",0,4.22643550651381,65.31849071814605,"-1,1,-1,1","19,18,15,17"
zero,9,both,both,F2-S,17.0,"2,0,3,1",1,8.333304155576174,47.18721845164731,"-1,1,-1,1","15,17,28,21"
zero,9,both,both,F2-S,17.0,"2,0,3,1",2,1.2430707667244019,80.63068085353873,"-1,1,-1,1","25,20,36,26"
zero,9,both,both,F2-S,17.0,"2,0,3,1",3,3.324943978037688,61.99234360512179,"-1,1,-1,1","21,18,17,12"
zero,9,both,both,F2-S,17.0,"2,1,0,3",0,4.163870384551295,51.72402943197055,"-1,1,-1,1","16,13,30,14"
zero,9,both,both,F2-S,17.0,"2,1,0,3",1,2.406274409760399,61.19133978512642,"-1,1,-1,1","26,22,24,32"
zero,9,both,both,F2-S,17.0,"2,1,0,3",2,8.102269476004299,34.4687527919475,"-1,1,-1,1","29,21,14,16"
zero,9,both,both,F2-S,17.0,"2,1,0,3",3,1.037287983662769,66.57199039320528,"-1,1,-1,1","31,33,16,15"
zero,9,both,both,F2-S,17.0,"2,1,3,0",0,4.511700112020625,75.10223721366769,"-1,1,-1,1","18,19,21,14"
zero,9,both,both,F2-S,17.0,"2,1,3,0",1,2.567802517829502,86.199968255035,"-1,1,-1,1","14,17,25,20"
zero,9,both,both,F2-S,17.0,"2,1,3,0",2,1.695919677849354,91.53320588428316,"-1,1,-1,1","18,38,17,17"
zero,9,both,both,F2-S,17.0,"2,1,3,0",3,8.887397096211027,34.28721415133096,"-1,1,-1,1","23,28,26,20"
zero,9,both,both,F2-S,17.0,"2,3,0,1",0,4.091618790906354,64.31226298317144,"-1,1,-1,1","19,19,15,16"
zero,9,both,both,F2-S,17.0,"2,3,0,1",1,1.4499156683932342,79.18016729677359,"-1,1,-1,1","22,31,26,23"
zero,9,both,both,F2-S,17.0,"2,3,0,1",2,7.969153970617145,46.901567013041586,"-1,1,-1,1","13,15,14,17"
zero,9,both,both,F2-S,17.0,"2,3,0,1",3,3.302775779716048,61.3591240539022,"-1,1,-1,1","24,21,17,22"
zero,9,both,both,F2-S,17.0,"2,3,1,0",0,4.498272116248755,74.71596109037961,"-1,1,-1,1","18,16,13,23"
zero,9,both,both,F2-S,17.0,"2,3,1,0",1,1.5837957983852282,91.31386370637587,"-1,1,-1,1","15,13,19,20"
zero,9,both,both,F2-S,17.0,"2,3,1,0",2,2.5063584701085384,86.01946093788308,"-1,1,-1,1","16,17,13,13"
zero,9,both,both,F2-S,17.0,"2,3,1,0",3,8.91784420797375,34.35399737586516,"-1,1,-1,1","21,18,21,26"
zero,9,both,both,F2-S,17.0,"3,0,1,2",0,1.1044034162887646,64.11613684453079,"-1,1,-1,1","19,15,15,22"
zero,9,both,both,F2-S,17.0,"3,0,1,2",1,7.939553435893331,30.271971543252768,"-1,1,-1,1","18,15,18,23"
zero,9,both,both,F2-S,17.0,"3,0,1,2",2,2.4795065017446967,58.43681090421761,"-1,1,-1,1","12,16,14,17"
zero,9,both,both,F2-S,17.0,"3,0,1,2",3,2.941536639027478,51.2247604575086,"-1,1,-1,1","17,18,11,15"
zero,9,both,both,F2-S,17.0,"3,0,2,1",0,1.1644483170455315,88.14960992551956,"-1,1,-1,1","19,21,15,20"
zero,9,both,both,F2-S,17.0,"3,0,2,1",1,8.7788737897736,53.542666899982244,"-1,1,-1,1","20,23,15,26"
zero,9,both,both,F2-S,17.0,"3,0,2,1",2,6.083444928633108,64.64107829635319,"-1,1,-1,1","22,16,14,18"
zero,9,both,both,F2-S,17.0,"3,0,2,1",3,3.4143799245879585,68.95198566872679,"-1,1,-1,1","28,13,35,17"
zero,9,both,both,F2-S,17.0,"3,1,0,2",0,1.1973818565813974,63.36909556755161,"-1,1,-1,1","22,24,21,16"
zero,9,both,both,F2-S,17.0,"3,1,0,2",1,2.642757442615915,57.6938368493121,"-1,1,-1,1","22,19,25,24"
zero,9,both,both,F2-S,17.0,"3,1,0,2",2,7.878834165137884,31.112685071139147,"-1,1,-1,1","25,25,14,17"
zero,9,both,both,F2-S,17.0,"3,1,0,2",3,2.9259763255418023,50.976876731267296,"-1,1,-1,1","16,16,27,20"
zero,9,both,both,F2-S,17.0,"3,1,2,0",0,1.1436675638335696,97.85777922483535,"-1,1,-1,1","18,15,20,37"
zero,9,both,both,F2-S,17.0,"3,1,2,0",1,2.646170718114765,90.80460968495177,"-1,1,-1,1","16,29,18,18"
zero,9,both,both,F2-S,17.0,"3,1,2,0",2,6.193455624458517,74.3758369651093,"-1,1,-1,1","19,23,17,29"
zero,9,both,both,F2-S,17.0,"3,1,2,0",3,8.48445429067821,41.46423563011135,"-1,1,-1,1","13,25,19,14"
zero,9,both,both,F2-S,17.0,"3,2,0,1",0,1.2806056688884095,86.97908673800794,"-1,1,-1,1","20,25,29,15"
zero,9,both,both,F2-S,17.0,"3,2,0,1",1,6.5526812536762975,63.933016442543675,"-1,1,-1,1","19,17,14,20"
zero,9,both,both,F2-S,17.0,"3,2,0,1",2,8.445239914215977,53.05280159948998,"-1,1,-1,1","17,24,18,29"
zero,9,both,both,F2-S,17.0,"3,2,0,1",3,3.3576869885086427,68.48185142700592,"-1,1,-1,1","23,19,11,13"
zero,9,both,both,F2-S,17.0,"3,2,1,0",0,1.0121058269357555,97.47140836710071,"-1,1,-1,1","36,36,22,28"
zero,9,both,both,F2-S,17.0,"3,2,1,0",1,5.955371129361301,73.99171286297675,"-1,1,-1,1","18,15,18,18"
zero,9,both,both,F2-S,17.0,"3,2,1,0",2,2.5863782804126183,90.92639279127434,"-1,1,-1,1","13,13,29,44"
zero,9,both,both,F2-S,17.0,"3,2,1,0",3,8.524190706612956,40.8144879804417,"-1,1,-1,1","16,16,34,26"
zero,9,both,both,F2-S,18.0,"0,1,2,3",0,3.7792424213827664,93.89963955091424,"-1,1,-1,1","23,20,13,14"
zero,9,both,both,F2-S,18.0,"0,1,2,3",1,1.5190875783967128,108.3151872104435,"-1,1,-1,1","18,15,33,31"
zero,9,both,both,F2-S,18.0,"0,1,2,3",2,6.108257277701261,84.91100741114657,"-1,1,-1,1","20,11,22,18"
