dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,pooled_session,Z,sensor,3,0.88434008970495648,0.56700590717693,0.72567299844094335,0.60312207118168193
OpenBMI,AIRM,pooled_session,Z,sensor,4,0.35724158795765687,0.339795821939542,0.34851870494859949,0.35122055281030373
OpenBMI,AIRM,pooled_session,Z,sensor,5,0.52042259380982681,0.26290634193584084,0.39166446787283388,0.44307136615091491
OpenBMI,AIRM,pooled_session,Z,sensor,6,0.35259347936320251,0.44172215923567537,0.397157819299439,0.4512303073357905
OpenBMI,AIRM,pooled_session,Z,sensor,7,0.72070628287330774,0.40518334094570585,0.56294481190950707,0.16711884309612141
OpenBMI,AIRM,pooled_session,Z,sensor,8,0.15659013002439243,0.030673737866008577,0.093631933945200529,-0.14447011792374234
OpenBMI,AIRM,pooled_session,Z,sensor,9,0.17493970368405889,0.032785493427109576,0.10386259855558426,-0.044943257764873748
OpenBMI,AIRM,pooled_session,Z,sensor,10,0.35436595472935128,0.42968041618185115,0.39202318545560128,0.74720130418757214
OpenBMI,AIRM,pooled_session,Z,sensor,11,0.52802886213873912,0.66734190834094376,0.59768538523984138,0.41732920886897357
OpenBMI,AIRM,pooled_session,Z,sensor,12,0.43703069832396585,0.48762891483802906,0.46232980658099748,-0.1125327885959104
OpenBMI,AIRM,pooled_session,Z,sensor,13,0.54010862801022408,0.52624239081345259,0.53317550941183822,0.20969177078794329
OpenBMI,AIRM,pooled_session,Z,sensor,14,0.53376079834897516,-0.36373470553339754,0.085013046407788784,0.33342784686421578
OpenBMI,AIRM,pooled_session,Z,sensor,15,0.58874390405012977,0.71687953918376557,0.65281172161694778,0.45987126960147956
OpenBMI,AIRM,pooled_session,Z,sensor,16,0.59534797513460069,0.61624902781084634,0.60579850147272363,-0.60281914873296094
OpenBMI,AIRM,pooled_session,Z,sensor,17,0.29703593237967668,0.32410302731301133,0.31056947984634403,0.3126431625501554
OpenBMI,AIRM,pooled_session,Z,sensor,18,0.71524701610273822,0.67406407564844972,0.69465554587559397,0.45426063355534829
OpenBMI,AIRM,pooled_session,Z,sensor,19,0.12000749989256837,0.13847024025475294,0.12923887007366064,0.1897506156330479
OpenBMI,AIRM,pooled_session,Z,sensor,20,0.19591117303204023,0.50436688599653801,0.35013902951428916,0.07738498168803172
OpenBMI,AIRM,pooled_session,Z,sensor,21,0.74628283737682299,0.86013790678313184,0.80321037207997747,0.69708201818348947
OpenBMI,AIRM,pooled_session,Z,sensor,22,0.62027492469326906,0.28974010361523878,0.455007514154254,0.46465107108109494
OpenBMI,AIRM,pooled_session,Z,sensor,23,0.4511031829126948,0.32762243425889237,0.38936280858579364,0.42975686987870898
OpenBMI,AIRM,pooled_session,Z,sensor,24,0.42878012160241497,0.4217443417000088,0.42526223165121191,0.44908539124732788
OpenBMI,AIRM,pooled_session,Z,sensor,25,0.49066926234450542,0.40350967048962488,0.4470894664170651,0.6308723763498153
OpenBMI,AIRM,pooled_session,Z,sensor,26,0.66880805044622371,0.59279498775726203,0.63080151910174265,-0.045608640165088997
OpenBMI,AIRM,pooled_session,Z,sensor,27,0.28855271605513838,0.62154124513035991,0.45504698059274917,0.013846663020434705
OpenBMI,AIRM,pooled_session,Z,sensor,28,0.6616892655736446,0.51523471067115945,0.58846198812240202,0.37330524966528283
OpenBMI,AIRM,pooled_session,Z,sensor,29,0.96561751013381325,0.99025167805747227,0.97793459409564298,0.83514751868504289
OpenBMI,AIRM,pooled_session,Z,sensor,30,0.34070302290342763,0.2400058131392499,0.29035441802133882,0.28229970363763041
OpenBMI,AIRM,pooled_session,Z,sensor,31,0.31348564302991244,0.384146104728322,0.34881587387911722,0.241648531040975
OpenBMI,AIRM,pooled_session,Z,sensor,32,0.90095168763054689,0.89446522393577022,0.8977084557831585,0.80133208400823819
OpenBMI,AIRM,pooled_session,Z,sensor,33,0.40703702679362108,0.17426227620851537,0.29064965150106825,0.67399708606150288
OpenBMI,AIRM,pooled_session,Z,sensor,34,-0.26122247842666874,0.086494336964439492,-0.087364070731114629,0.49560345227274871
OpenBMI,AIRM,pooled_session,Z,sensor,35,0.39417001979110811,0.68446479432510765,0.53931740705810804,0.29570953047309873
OpenBMI,AIRM,pooled_session,Z,sensor,36,0.9056324936503829,0.96796690347893155,0.93679969856465717,0.82869200500868567
OpenBMI,AIRM,pooled_session,Z,sensor,37,0.72283355785444248,0.75842753533379925,0.74063054659412098,0.60117104032545854
OpenBMI,AIRM,pooled_session,Z,sensor,38,0.089080353757290676,0.32903166869238365,0.20905601122483716,0.24927913739596183
OpenBMI,AIRM,pooled_session,Z,sensor,39,-0.11262503787931573,-0.6309615056374791,-0.37179327175839749,0.018017101629252234
OpenBMI,AIRM,pooled_session,Z,sensor,40,0.28718430456187416,0.40945318346234932,0.34831874401211183,0.47224644825857526
OpenBMI,AIRM,pooled_session,Z,sensor,41,0.4005604435134682,0.32744233550751078,0.36400138951048955,0.4798193541159384
OpenBMI,AIRM,pooled_session,Z,sensor,42,0.69012323110347862,0.31821274913438985,0.50416799011893421,0.50085642619484982
OpenBMI,AIRM,pooled_session,Z,sensor,43,0.4390853313013473,0.43844327310890185,0.43876430220512463,0.27934336531459658
OpenBMI,AIRM,pooled_session,Z,sensor,44,0.77305126834151094,0.8550852728906746,0.81406827061609277,0.79061751322471396
OpenBMI,AIRM,pooled_session,Z,sensor,45,0.81091718177449179,0.6588265321790332,0.73487185697676249,0.296323695271621
OpenBMI,AIRM,pooled_session,Z,sensor,46,0.49352397958071237,0.39895539585818396,0.44623968771944822,0.66299218745527211
OpenBMI,AIRM,pooled_session,Z,sensor,47,0.4506981650908215,0.57223657931190197,0.51146737220136185,0.10193913892268562
OpenBMI,AIRM,pooled_session,Z,sensor,48,0.570589200629675,0.67178226204189817,0.62118573133578669,0.26550357626517479
OpenBMI,AIRM,pooled_session,Z,sensor,49,0.049819657878728579,0.33455202016885577,0.19218583902379216,0.36346096364444874
OpenBMI,AIRM,pooled_session,Z,sensor,50,0.67937594297896875,0.34786229992093687,0.51361912144995281,0.46702935457918876
OpenBMI,AIRM,pooled_session,Z,sensor,51,0.10238388971839053,0.23042504124097907,0.16640446547968482,0.33887326253053168
OpenBMI,AIRM,pooled_session,Z,sensor,52,0.40719364074159486,0.47582661210979404,0.44151012642569443,0.3613184782480246
OpenBMI,AIRM,pooled_session,Z,sensor,53,0.47236185421244892,0.1581149402783347,0.31523839724539182,0.44785189875191861
OpenBMI,AIRM,pooled_session,Z,sensor,54,0.40181352295711681,-0.12984418137894232,0.13598467078908733,0.02297074534907758
OpenBMI,AIRM,pooled_session,Z,spectrum,1,0.75989908570790377,0.96709940863187727,0.86349924716989057,0.75581257518589529
OpenBMI,AIRM,pooled_session,Z,spectrum,2,0.95006568232225841,0.99036215240740821,0.97021391736483342,0.94866908841627262
OpenBMI,AIRM,pooled_session,Z,spectrum,3,0.98920970057118351,0.74114797709339353,0.86517883883228852,0.82320493152018304
OpenBMI,AIRM,pooled_session,Z,spectrum,4,0.81698322274533064,0.95729010610988197,0.8871366644276063,0.67077461438038433
OpenBMI,AIRM,pooled_session,Z,spectrum,5,0.98291949936298406,0.76488528605974615,0.87390239271136538,0.98777858494741677
OpenBMI,AIRM,pooled_session,Z,spectrum,6,0.88571613163799601,0.91403616127800047,0.89987614645799829,0.98725908103124549
OpenBMI,AIRM,pooled_session,Z,spectrum,7,0.97559393980278331,0.81854150805279535,0.89706772392778933,0.98479216232190248
OpenBMI,AIRM,pooled_session,Z,spectrum,8,0.91362142524432,0.87537504718720993,0.89449823621576496,0.69453011276594168
OpenBMI,AIRM,pooled_session,Z,spectrum,9,0.78081620447723765,0.55195779223281782,0.6663869983550279,0.54093284893749727
OpenBMI,AIRM,pooled_session,Z,spectrum,10,0.97244889787600419,0.89901334213586348,0.93573112000593373,0.98643809260859017
OpenBMI,AIRM,pooled_session,Z,spectrum,11,0.96869314511969074,0.99078114557700037,0.97973714534834566,0.89250401463295781
OpenBMI,AIRM,pooled_session,Z,spectrum,12,0.99010806522447758,0.99351164562125627,0.99180985542286693,0.28954927532847835
OpenBMI,AIRM,pooled_session,Z,spectrum,13,0.97689676862953123,0.95203102170683196,0.96446389516818165,0.6377021790728129
OpenBMI,AIRM,pooled_session,Z,spectrum,14,0.95386325233238889,0.12365018782817364,0.5387567200802813,0.97951891370903355
OpenBMI,AIRM,pooled_session,Z,spectrum,15,0.87997495005954085,0.97919595958610572,0.9295854548228234,0.98243325131760395
OpenBMI,AIRM,pooled_session,Z,spectrum,16,0.9318059016019713,0.96786407566495802,0.94983498863346472,-0.044221777688493065
OpenBMI,AIRM,pooled_session,Z,spectrum,17,0.70335876574358713,0.87116707486624034,0.78726292030491374,0.96393740713951392
OpenBMI,AIRM,pooled_session,Z,spectrum,18,0.89511394812356981,0.98201854229287389,0.93856624520822185,0.91493138202563273
OpenBMI,AIRM,pooled_session,Z,spectrum,19,0.64923506820237198,0.91791068222922156,0.78357287521579677,0.73924402417976876
OpenBMI,AIRM,pooled_session,Z,spectrum,20,0.85482423052565815,0.94071680997917873,0.89777052025241855,0.93569577068238152
OpenBMI,AIRM,pooled_session,Z,spectrum,21,0.94870813884161453,0.9601400962529123,0.95442411754726353,0.91365423405051871
OpenBMI,AIRM,pooled_session,Z,spectrum,22,0.98793811210522153,0.9472930195680751,0.96761556583664832,0.90726711219528156
OpenBMI,AIRM,pooled_session,Z,spectrum,23,0.98602797771212658,0.93006566732319718,0.95804682251766216,0.92348298218281899
OpenBMI,AIRM,pooled_session,Z,spectrum,24,0.98034987351156566,0.93997140771476317,0.96016064061316453,0.96961602233009858
OpenBMI,AIRM,pooled_session,Z,spectrum,25,0.98063028093411275,0.89351940824175591,0.93707484458793444,0.96987696040041627
OpenBMI,AIRM,pooled_session,Z,spectrum,26,0.95165767466204132,0.92398015101132935,0.93781891283668539,0.37172661067435142
OpenBMI,AIRM,pooled_session,Z,spectrum,27,0.97600077097873528,0.99199126625054102,0.98399601861463826,0.50035987326246456
OpenBMI,AIRM,pooled_session,Z,spectrum,28,0.98992645363914811,0.97528083814242872,0.98260364589078841,0.79404394394627287
OpenBMI,AIRM,pooled_session,Z,spectrum,29,0.99264605537392492,0.997303817828605,0.99497493660126513,0.96807795722194079
OpenBMI,AIRM,pooled_session,Z,spectrum,30,0.82664862604423406,0.9761956530826903,0.90142213956346229,0.88383594257892484
OpenBMI,AIRM,pooled_session,Z,spectrum,31,0.794651333426174,0.91802189065843209,0.85633661204230305,0.96485437647931094
OpenBMI,AIRM,pooled_session,Z,spectrum,32,0.97817603000924569,0.98149220092333356,0.97983411546628973,0.97662327030429263
OpenBMI,AIRM,pooled_session,Z,spectrum,33,0.73510370563853689,0.42496789285672271,0.58003579924762994,0.94424011323088097
OpenBMI,AIRM,pooled_session,Z,spectrum,34,0.3449070519141002,0.60498562779498322,0.47494633985454171,0.97323491357822567
OpenBMI,AIRM,pooled_session,Z,spectrum,35,0.97213458053543511,0.91343461926935476,0.94278459990239494,0.86553426802129207
OpenBMI,AIRM,pooled_session,Z,spectrum,36,0.96812040222901019,0.99310787950992396,0.98061414086946719,0.92203580177865918
OpenBMI,AIRM,pooled_session,Z,spectrum,37,0.94066558954734858,0.97191405944628029,0.95628982449681443,0.94450350412634176
OpenBMI,AIRM,pooled_session,Z,spectrum,38,0.75960497667961757,0.99094591452485481,0.87527544560223625,0.77074233931561864
OpenBMI,AIRM,pooled_session,Z,spectrum,39,0.33500991878996034,-0.45537682610257157,-0.060183453656305619,0.94222403561383683
OpenBMI,AIRM,pooled_session,Z,spectrum,40,0.84250903174264036,0.99217245069674598,0.91734074121969345,0.97502605506998208
OpenBMI,AIRM,pooled_session,Z,spectrum,41,0.98607987648922557,0.98619782275840906,0.98613884962381726,0.96590115020138401
OpenBMI,AIRM,pooled_session,Z,spectrum,42,0.99313031215907221,0.79191510186050418,0.89252270700978831,0.89233918555450598
OpenBMI,AIRM,pooled_session,Z,spectrum,43,0.96965338887519703,0.97969812321996175,0.97467575604757983,0.95882640479494485
OpenBMI,AIRM,pooled_session,Z,spectrum,44,0.92881735699400014,0.9430475322741283,0.93593244463406433,0.96649596351294931
OpenBMI,AIRM,pooled_session,Z,spectrum,45,0.98725609646792201,0.99192439250899378,0.98959024448845812,0.68873090771565904
OpenBMI,AIRM,pooled_session,Z,spectrum,46,0.98847882803780351,0.92825234918239552,0.95836558861009946,0.96676246345646089
OpenBMI,AIRM,pooled_session,Z,spectrum,47,0.97272338982601436,0.99546615124028115,0.98409477053314776,0.89401993620749431
OpenBMI,AIRM,pooled_session,Z,spectrum,48,0.93750023897717527,0.98413020678530794,0.96081522288124188,0.75270531873334046
OpenBMI,AIRM,pooled_session,Z,spectrum,49,0.53905648407119311,0.98007271221853798,0.75956459814486554,0.98555111665590023
OpenBMI,AIRM,pooled_session,Z,spectrum,50,0.98734200069931743,0.95010934667027791,0.96872567368479767,0.81676284339306926
OpenBMI,AIRM,pooled_session,Z,spectrum,51,0.82659975404022168,0.65986322211299808,0.74323148807660999,0.98408172627527146
OpenBMI,AIRM,pooled_session,Z,spectrum,52,0.98172318379645862,0.9758019602733653,0.97876257203491213,0.86039281613159579
OpenBMI,AIRM,pooled_session,Z,spectrum,53,0.98331018153990923,0.5534929139611795,0.76840154775054459,0.95984833798765745
OpenBMI,AIRM,pooled_session,Z,spectrum,54,0.9796982944320175,0.3489495956388145,0.66432394503541614,0.48447936374221789
OpenBMI,AIRM,pooled_session,R,sensor,1,0.11920134116476439,0.21015917255756345,0.16468025686116394,0.18858228107765496
OpenBMI,AIRM,pooled_session,R,sensor,2,0.58574191638381001,0.43381717875754167,0.50977954757067589,0.079396664396639477
OpenBMI,AIRM,pooled_session,R,sensor,3,0.88430338563342992,0.56697696732763281,0.72564017648053136,0.60310402373515293
OpenBMI,AIRM,pooled_session,R,sensor,4,0.35723436068954195,0.33979149449984714,0.34851292759469454,0.35121924391603498
OpenBMI,AIRM,pooled_session,R,sensor,5,0.52039716023696558,0.26288171137800936,0.3916394358074875,0.44305192491051759
OpenBMI,AIRM,pooled_session,R,sensor,6,0.35257711881921705,0.44170097833408178,0.39713904857664939,0.45122002111494042
OpenBMI,AIRM,pooled_session,R,sensor,7,0.72067970794306213,0.40515763634242496,0.5629186721427436,0.16709821202069852
OpenBMI,AIRM,pooled_session,R,sensor,8,0.15658105445960863,0.030690512227441551,0.093635783343525111,-0.14445050456891759
OpenBMI,AIRM,pooled_session,R,sensor,9,0.17492595028986729,0.032782739290923034,0.10385434479039518,-0.044936595031349919
OpenBMI,AIRM,pooled_session,R,sensor,10,0.35435229411577612,0.42965611343188514,0.39200420377383072,0.74718578050837903
OpenBMI,AIRM,pooled_session,R,sensor,11,0.52802023392278785,0.66733096681772408,0.59767560037025613,0.41732808846621144
OpenBMI,AIRM,pooled_session,R,sensor,12,0.43702361532078482,0.48761179967155988,0.46231770749617235,-0.11252756046559674
OpenBMI,AIRM,pooled_session,R,sensor,13,0.54008648601476228,0.5262193623583622,0.53315292418656235,0.20968461783337911
OpenBMI,AIRM,pooled_session,R,sensor,14,0.53372103557354944,-0.36372115216448309,0.084999941704533177,0.33342170540008426
OpenBMI,AIRM,pooled_session,R,sensor,15,0.58872886188286089,0.71685324056023458,0.6527910512215479,0.45985870828108183
OpenBMI,AIRM,pooled_session,R,sensor,16,0.59531640576002931,0.61622963457199453,0.60577302016601198,-0.60280856824587115
OpenBMI,AIRM,pooled_session,R,sensor,17,0.29703461174056167,0.3240888276492806,0.31056171969492119,0.31263618515481545
OpenBMI,AIRM,pooled_session,R,sensor,18,0.71521307806522194,0.67404151513957955,0.69462729660240075,0.45423690412380135
OpenBMI,AIRM,pooled_session,R,sensor,19,0.11997724956217502,0.13847751213452519,0.12922738084835012,0.18974717100571695
OpenBMI,AIRM,pooled_session,R,sensor,20,0.19590329578556848,0.50435505857007301,0.35012917717782077,0.077383827871251379
OpenBMI,AIRM,pooled_session,R,sensor,21,0.74623496442109827,0.86009126422896298,0.80316311432503074,0.69705391504807557
OpenBMI,AIRM,pooled_session,R,sensor,22,0.62025052813941728,0.28973048034640658,0.45499050424291193,0.46464311610275566
OpenBMI,AIRM,pooled_session,R,sensor,23,0.45107467687716862,0.32759811784299764,0.38933639736008319,0.42973092173586908
OpenBMI,AIRM,pooled_session,R,sensor,24,0.42877118509930695,0.42171908740263991,0.42524513625097349,0.44908043303580208
OpenBMI,AIRM,pooled_session,R,sensor,25,0.49065732740503065,0.40348506023321329,0.44707119381912197,0.63085851486582523
OpenBMI,AIRM,pooled_session,R,sensor,26,0.66879426920899343,0.59276599463482227,0.63078013192190796,-0.045606482398482855
OpenBMI,AIRM,pooled_session,R,sensor,27,0.28854235294089803,0.62151408017755283,0.45502821655922543,0.013847310861418726
OpenBMI,AIRM,pooled_session,R,sensor,28,0.66166201952405179,0.51519797664665168,0.58842999808535179,0.37329462179477607
OpenBMI,AIRM,pooled_session,R,sensor,29,0.96555919801698187,0.99023179127715744,0.97789549464706971,0.83512446360801884
OpenBMI,AIRM,pooled_session,R,sensor,30,0.34068105107341901,0.24000078738867733,0.29034091923104816,0.28228908824669902
OpenBMI,AIRM,pooled_session,R,sensor,31,0.31346960839636062,0.38413484330865455,0.34880222585250753,0.24164787126242834
OpenBMI,AIRM,pooled_session,R,sensor,32,0.90090793935104374,0.8944438126130001,0.89767587598202203,0.80131122925776455
OpenBMI,AIRM,pooled_session,R,sensor,33,0.40701103666776739,0.17427072656392584,0.29064088161584661,0.67395424902641676
OpenBMI,AIRM,pooled_session,R,sensor,34,-0.26120212412490662,0.086494270794307604,-0.087353926665299508,0.49557842466530611
OpenBMI,AIRM,pooled_session,R,sensor,35,0.39415515628221437,0.68445999568301541,0.53930757598261492,0.29570915810703408
OpenBMI,AIRM,pooled_session,R,sensor,36,0.90559836716250752,0.96790901870665935,0.93675369293458344,0.82866738462916845
OpenBMI,AIRM,pooled_session,R,sensor,37,0.72278666985309847,0.75835916652102331,0.74057291818706106,0.60113771442669517
OpenBMI,AIRM,pooled_session,R,sensor,38,0.089083637075579467,0.32902581326552827,0.20905472517055387,0.24927789018927457
OpenBMI,AIRM,pooled_session,R,sensor,39,-0.11261889779274274,-0.63093546192372263,-0.37177717985823272,0.01801830960209707
OpenBMI,AIRM,pooled_session,R,sensor,40,0.28717759449292402,0.4094347147699075,0.34830615463141579,0.47224092105739124
OpenBMI,AIRM,pooled_session,R,sensor,41,0.40055521053856469,0.32742623709720042,0.36399072381788256,0.47981438970618839
OpenBMI,AIRM,pooled_session,R,sensor,42,0.69009625943058595,0.31820042634066975,0.50414834288562782,0.50084958979498084
OpenBMI,AIRM,pooled_session,R,sensor,43,0.43906366018394766,0.43842643847835061,0.43874504933114911,0.27933881056766158
OpenBMI,AIRM,pooled_session,R,sensor,44,0.77300593478191759,0.85503064967190845,0.81401829222691302,0.79057537326788041
OpenBMI,AIRM,pooled_session,R,sensor,45,0.81088278466774377,0.65879212844884094,0.73483745655829247,0.29631050419002802
OpenBMI,AIRM,pooled_session,R,sensor,46,0.49348522121916727,0.39892488564889561,0.44620505343403144,0.6629750642722515
OpenBMI,AIRM,pooled_session,R,sensor,47,0.45067588786472557,0.57215127072262051,0.51141357929367315,0.10194059738751556
OpenBMI,AIRM,pooled_session,R,sensor,48,0.57054799037956427,0.67174167193528367,0.62114483115742414,0.26549809316372919
OpenBMI,AIRM,pooled_session,R,sensor,49,0.049816305354107082,0.33453575525407214,0.19217603030408961,0.36344924168239795
OpenBMI,AIRM,pooled_session,R,sensor,50,0.67935935476123166,0.34785367943483642,0.51360651709803429,0.46702512348038183
OpenBMI,AIRM,pooled_session,R,sensor,51,0.10237630187955463,0.23040481656816691,0.16639055922386076,0.33886552677775861
OpenBMI,AIRM,pooled_session,R,sensor,52,0.40718273766507229,0.47580826883482213,0.44149550324994724,0.36131007619216682
OpenBMI,AIRM,pooled_session,R,sensor,53,0.47234116039406043,0.15809845944137113,0.31521980991771587,0.4478420828344255
OpenBMI,AIRM,pooled_session,R,sensor,54,0.40179347554760203,-0.12983863594122835,0.13597741980318678,0.022970393941873418
OpenBMI,AIRM,pooled_session,R,spectrum,1,0.75994053788006655,0.96708770613560002,0.86351412200783328,0.75582576916325128
OpenBMI,AIRM,pooled_session,R,spectrum,2,0.95006388376508832,0.99036023005971563,0.97021205691240198,0.94867222145326724
OpenBMI,AIRM,pooled_session,R,spectrum,3,0.98920710972666681,0.74116189876174798,0.86518450424420745,0.82321018691277759
OpenBMI,AIRM,pooled_session,R,spectrum,4,0.81699018205571805,0.95728910650264698,0.88713964427918257,0.67077678269101559
OpenBMI,AIRM,pooled_session,R,spectrum,5,0.98292112352822691,0.76490283064520193,0.87391197708671442,0.98777549617641436
OpenBMI,AIRM,pooled_session,R,spectrum,6,0.88571745125048518,0.91403242893751957,0.89987494009400248,0.98725744207616462
OpenBMI,AIRM,pooled_session,R,spectrum,7,0.97559055127632344,0.81855129167957641,0.89707092147794998,0.98479095916136394
OpenBMI,AIRM,pooled_session,R,spectrum,8,0.91361901863097039,0.87538405038207767,0.89450153450652414,0.69462017727153746
OpenBMI,AIRM,pooled_session,R,spectrum,9,0.78081915991822659,0.55197916454680274,0.66639916223251472,0.54094772232580957
OpenBMI,AIRM,pooled_session,R,spectrum,10,0.97244667366266513,0.89901321811941382,0.93572994589103953,0.98643425947393182
OpenBMI,AIRM,pooled_session,R,spectrum,11,0.96869248627355176,0.99078091715393601,0.97973670171374394,0.89250430373603529
OpenBMI,AIRM,pooled_session,R,spectrum,12,0.99010788941835104,0.99351023277677164,0.9918090610975614,0.289557676254797
OpenBMI,AIRM,pooled_session,R,spectrum,13,0.97689331962421311,0.95202021548446458,0.96445676755433885,0.637717881463436
OpenBMI,AIRM,pooled_session,R,spectrum,14,0.95385871268914801,0.12369006107093491,0.53877438688004153,0.97951739047267039
OpenBMI,AIRM,pooled_session,R,spectrum,15,0.87998021200203602,0.97918764869884378,0.92958393035043996,0.98243078888458391
OpenBMI,AIRM,pooled_session,R,spectrum,16,0.93180712308669233,0.9678641275012565,0.94983562529397447,-0.044199965268208019
OpenBMI,AIRM,pooled_session,R,spectrum,17,0.70336727423126555,0.87117126098702358,0.78726926760914462,0.96393358074678426
OpenBMI,AIRM,pooled_session,R,spectrum,18,0.89512180525912766,0.98201722774525146,0.93856951650218967,0.91493059846790059
OpenBMI,AIRM,pooled_session,R,spectrum,19,0.64925471445076499,0.91791474708260457,0.78358473076668478,0.73925938924591783
OpenBMI,AIRM,pooled_session,R,spectrum,20,0.85482287734994156,0.94071830223207087,0.89777058979100621,0.93569507700835919
OpenBMI,AIRM,pooled_session,R,spectrum,21,0.94871417500979027,0.96013759634927398,0.95442588567953224,0.91365372314648596
OpenBMI,AIRM,pooled_session,R,spectrum,22,0.98793329245015082,0.94729240050277363,0.9676128464764624,0.90726996751671674
OpenBMI,AIRM,pooled_session,R,spectrum,23,0.98604251262594333,0.93006053232794095,0.95805152247694225,0.92348519895551495
OpenBMI,AIRM,pooled_session,R,spectrum,24,0.98034617167902671,0.93996761260388118,0.96015689214145417,0.96961552010178509
OpenBMI,AIRM,pooled_session,R,spectrum,25,0.98063304691174791,0.89351370363997185,0.93707337527585999,0.96987690240857916
OpenBMI,AIRM,pooled_session,R,spectrum,26,0.95165847531145276,0.92399269124854855,0.93782558328000065,0.37173991236661841
OpenBMI,AIRM,pooled_session,R,spectrum,27,0.97600096068471109,0.99198886878589132,0.98399491473530121,0.50036903873860361
OpenBMI,AIRM,pooled_session,R,spectrum,28,0.98992055856355055,0.97527415555854646,0.98259735706104856,0.79404726321999941
OpenBMI,AIRM,pooled_session,R,spectrum,29,0.9926380641838336,0.99730101236518909,0.99496953827451162,0.96807668046788709
OpenBMI,AIRM,pooled_session,R,spectrum,30,0.82666481318002394,0.97619529170504649,0.90143005244253538,0.88384167694238147
OpenBMI,AIRM,pooled_session,R,spectrum,31,0.79465748199452979,0.91802204386232611,0.85633976292842806,0.96485536738189781
OpenBMI,AIRM,pooled_session,R,spectrum,32,0.9781749945500946,0.98149203106559235,0.9798335128078437,0.97662092740195205
OpenBMI,AIRM,pooled_session,R,spectrum,33,0.7351126778956073,0.42500632564353658,0.58005950176957199,0.94423474670232166
OpenBMI,AIRM,pooled_session,R,spectrum,34,0.34493606394548609,0.60500821329431043,0.47497213861989829,0.97321477178009552
OpenBMI,AIRM,pooled_session,R,spectrum,35,0.97213729252899816,0.91343570214481318,0.94278649733690567,0.86553496869399582
OpenBMI,AIRM,pooled_session,R,spectrum,36,0.96811913932588833,0.9930984744661957,0.98060880689604202,0.92203389476183695
OpenBMI,AIRM,pooled_session,R,spectrum,37,0.94066596682478276,0.97190989196129762,0.9562879293930403,0.94448926182060455
OpenBMI,AIRM,pooled_session,R,spectrum,38,0.75961615159528484,0.9909450896800065,0.87528062063764578,0.77074751051058599
OpenBMI,AIRM,pooled_session,R,spectrum,39,0.33505837322388965,-0.45533087119271765,-0.060136248984414109,0.94222492465177221
OpenBMI,AIRM,pooled_session,R,spectrum,40,0.84251265064274838,0.99216805525548324,0.91734035294911587,0.97502748869007905
OpenBMI,AIRM,pooled_session,R,spectrum,41,0.98608244743030948,0.98621432681946453,0.98614838712488728,0.96589996019221935
OpenBMI,AIRM,pooled_session,R,spectrum,42,0.99312774339800058,0.79192925652649659,0.8925284999622487,0.89234055971574466
OpenBMI,AIRM,pooled_session,R,spectrum,43,0.96965583166639013,0.97969896555981695,0.97467739861310365,0.9588255899371505
OpenBMI,AIRM,pooled_session,R,spectrum,44,0.92881620168233958,0.94305260800452162,0.9359344048434306,0.96649156855925411
OpenBMI,AIRM,pooled_session,R,spectrum,45,0.98725465115728128,0.99191933384213171,0.98958699249970661,0.6887377898507967
OpenBMI,AIRM,pooled_session,R,spectrum,46,0.98847448920234338,0.92828338908932995,0.95837893914583683,0.96676456846081382
OpenBMI,AIRM,pooled_session,R,spectrum,47,0.97272463624006611,0.99546854012713637,0.98409658818360124,0.89402209083826278
OpenBMI,AIRM,pooled_session,R,spectrum,48,0.93748481437196296,0.98413772194693894,0.96081126815945095,0.7527082973684367
OpenBMI,AIRM,pooled_session,R,spectrum,49,0.53907834007524857,0.98006868272232395,0.75957351139878648,0.98555101826590907
OpenBMI,AIRM,pooled_session,R,spectrum,50,0.98734039620853631,0.95010898197403482,0.96872468909128562,0.81676525040935444
OpenBMI,AIRM,pooled_session,R,spectrum,51,0.8266002132915915,0.6598815509945245,0.74324088214305806,0.98407865678089712
OpenBMI,AIRM,pooled_session,R,spectrum,52,0.98172158955430944,0.97581245864654409,0.97876702410042682,0.86039575970787685
OpenBMI,AIRM,pooled_session,R,spectrum,53,0.98331640717796187,0.55351508528117654,0.76841574622956932,0.95984485799571351
OpenBMI,AIRM,pooled_session,R,spectrum,54,0.97968802207579497,0.34899269710300407,0.66434035958939952,0.48448960889181758
OpenBMI,LE,session_specific,Z,sensor,1,0.078131971494694932,0.14971695454454012,0.11392446301961753,0.05185070124219214
OpenBMI,LE,session_specific,Z,sensor,2,0.57855396014094096,0.44730277223524828,0.51292836618809468,0.051849941982878414
OpenBMI,LE,session_specific,Z,sensor,3,0.89596412310072537,0.49871823228181994,0.69734117769127268,0.55095314686263464
OpenBMI,LE,session_specific,Z,sensor,4,0.37865771019222977,0.34766097513749361,0.36315934266486166,0.25514070796609162
OpenBMI,LE,session_specific,Z,sensor,5,0.48743390781134083,0.20044779318479775,0.34394085049806933,0.455644481582059
OpenBMI,LE,session_specific,Z,sensor,6,0.26271502030082561,0.43231135384825681,0.34751318707454126,0.40495525409973948
OpenBMI,LE,session_specific,Z,sensor,7,0.74170292941644944,0.32511587238062711,0.53340940089853828,0.11685985264490321
